video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
1,11,1,0.4587916666666662,0:00:00.458792,0,"(1085.4037805652315, 481.31652326215476)","(1085.8112472373002, 534.8110763523542)","(1092.2725044658227, 584.5220103447703)","(1104.6711332016362, 634.4075729109301)","(1124.9862572805039, 684.525973575415)","(1155.3134195873527, 730.9771741912791)","(1189.8316676640538, 769.6282985132514)","(1230.578334870952, 798.5584322301493)","(1277.8444688309542, 807.8719561631546)","(1325.5180694630253, 803.3316132458144)","(1369.9319367185444, 774.9253652501482)","(1408.641270565098, 738.4279933376835)","(1441.6460710026856, 693.8394975084204)","(1464.8716713106176, 645.0017063847238)","(1478.2598619643127, 593.8937438023569)","(1483.7897667995346, 540.5738192859013)","(1485.3614239632293, 487.13747572028313)","(1127.896733509568, 450.8729419061436)","(1154.0910195711458, 435.7966750395912)","(1185.8152104679452, 434.7489035971281)","(1219.2856871021831, 441.6758370223008)","(1248.5650779665687, 456.4028467413655)","(1307.9387930394778, 458.14913247880406)","(1338.0913267725823, 443.1892846614142)","(1372.0274796034707, 434.28322740047787)","(1405.6725848114527, 435.2727893183597)","(1436.9310995116018, 450.0580085620057)","(1279.2997069454864, 489.00018050688425)","(1278.193725978442, 526.6035333863933)","(1277.145954535979, 562.2277624301387)","(1276.0981830935157, 597.8519914738841)","(1237.8545254436126, 618.5163727002397)","(1257.471135227505, 625.0358394533434)","(1279.0668688471612, 631.6135157310284)","(1301.0700691388863, 624.337325158368)","(1321.0941455948478, 617.0029250611263)","(1164.5687339957767, 483.6449042454061)","(1184.7092295009008, 472.35225647663714)","(1210.437839365828, 473.10898029619386)","(1231.7425253625777, 489.5822757526971)","(1207.8184107596703, 494.82113296501257)","(1184.0689247305068, 494.1226186700371)","(1332.7360505111044, 490.57183767057893)","(1353.051174589972, 473.341818394519)","(1378.8379939794809, 472.11941837831205)","(1402.296432385738, 482.7135518521056)","(1380.1768130448502, 493.9479900962933)","(1354.3899936553419, 495.1703901125003)","(1206.3049631205567, 680.9751925759567)","(1232.3246206083907, 671.8362972166954)","(1260.148773358244, 668.692982889306)","(1279.8818021912991, 671.2542019708825)","(1299.789459598098, 667.8780495451681)","(1329.4181076099712, 670.730316249651)","(1356.8347936877558, 681.440868772607)","(1332.270374314454, 708.4500881783225)","(1302.1178405813494, 723.4099359957123)","(1282.2683926991317, 724.8069645856631)","(1260.556240030313, 722.1875359795054)","(1231.2186396413463, 709.4396500962043)","(1218.1214966105574, 683.3035735592081)","(1261.7204305219386, 682.6050592642328)","(1281.4534593549938, 685.1662783458092)","(1299.381992926029, 681.7319163955135)","(1344.9018411485927, 683.070735460883)","(1300.8954405651425, 697.6231166062038)","(1280.9877831583435, 700.9992690319183)","(1261.2547543252883, 698.4380499503418)"
1,12,0,0.5004999999999996,0:00:00.500500,0,"(1094.7859533494534, 475.99210041939125)","(1095.2138170275055, 529.7525933724576)","(1099.7352953550271, 579.6507493398658)","(1112.2127253176768, 629.7801829710861)","(1132.7039263314077, 678.1519063573362)","(1161.208898396219, 724.7659194986161)","(1197.9010997599703, 763.65525866858)","(1238.8025546050972, 794.7042850353218)","(1284.317998843271, 803.990083237368)","(1334.2739742266322, 797.4796170010643)","(1378.8411800431772, 770.9058134290817)","(1419.7195071219232, 734.2714314812835)","(1452.8153408133999, 691.4388081433275)","(1476.1396932088257, 642.3501239992606)","(1489.634744892248, 588.994366957865)","(1495.1738449405418, 535.4073322526576)","(1494.74598126249, 481.6468392995912)","(1133.5018342715587, 445.2668627819859)","(1159.821232413348, 430.10661191911856)","(1191.6450389538595, 431.03172257436603)","(1223.2953872465123, 437.92379695595946)","(1252.7254699665712, 452.7140035567278)","(1316.3730830475945, 454.5642248672226)","(1346.670457006948, 439.5196128362613)","(1380.7145291200534, 432.5465912723338)","(1416.516311478129, 433.5873407594871)","(1446.0042136141408, 446.3885594514735)","(1283.6241658518354, 485.46292075248687)","(1282.5255969487291, 523.2536910193444)","(1281.5426668775287, 557.066485468638)","(1280.4440979744224, 594.8572557354955)","(1244.064121456817, 613.7063853361619)","(1261.733734972043, 622.1827117148665)","(1283.439143720786, 628.7856890166951)","(1307.5382762899815, 621.5235703730027)","(1327.717252457566, 612.1568249886226)","(1168.3206865584336, 480.1204067184329)","(1190.5464700507532, 468.8224928412236)","(1216.403312864919, 469.5741452486121)","(1237.819624533897, 486.1220620943506)","(1213.7783113806545, 491.39519282926096)","(1187.9214685664886, 490.6435404218724)","(1339.3158272977307, 487.08186439916983)","(1361.7150690379094, 469.8169867956147)","(1387.6297312680279, 468.5796512942212)","(1411.2084890936467, 479.21842382956663)","(1388.9827056013273, 490.51633770677597)","(1363.0680433712087, 491.7536732081694)","(1214.3102500074217, 678.5335145026257)","(1240.398370485399, 671.3292152748863)","(1266.4286715474236, 666.1139039559289)","(1286.2029118033377, 670.6700739330226)","(1306.2662491390163, 665.2813043662062)","(1336.043248354793, 668.1375835142827)","(1365.588969906758, 678.9498142974871)","(1338.9226552692508, 706.0439926130462)","(1308.6831007258502, 719.0996167352256)","(1288.6775828061245, 722.49939839326)","(1266.8565352254757, 719.8743969089953)","(1239.4154404141987, 705.1420097241801)","(1224.1973701353786, 680.8115994911725)","(1268.0129235445352, 680.0946387333559)","(1287.844983216402, 682.6618208016674)","(1305.8615132273455, 679.2042197276802)","(1353.597223038113, 680.5918857105513)","(1307.3879458085037, 695.1739424138889)","(1287.440247304731, 696.5847361631412)","(1267.6081876328644, 694.0175540948296)"
1,13,0,0.542208333333333,0:00:00.542208,0,"(1093.253491774564, 470.371440259071)","(1094.3116119481251, 524.1285455984671)","(1099.4181919161808, 573.9752068181812)","(1108.4697199226216, 625.8806018538454)","(1129.528611637734, 674.0135684446398)","(1158.649919023132, 716.3153727746139)","(1193.809412181569, 754.741236903609)","(1233.086372971907, 785.2772049558333)","(1280.701780782155, 794.0642029188839)","(1328.5587160233247, 788.9231190321252)","(1372.850246331843, 759.83631556543)","(1415.2900663366297, 722.7561042658551)","(1449.8399902646454, 681.5584253343794)","(1474.5792999747525, 632.2293228952116)","(1487.4147577322976, 580.7034709652812)","(1492.3258154943692, 527.0498773819942)","(1493.2229173806493, 475.31700193984534)","(1129.6551260063118, 437.16716916047517)","(1155.7975950770108, 421.6979122752616)","(1187.633210733718, 422.24997497451085)","(1219.3653146343158, 428.77121560939264)","(1246.94544698431, 445.17207829958926)","(1312.606404276268, 446.3107076167908)","(1342.7283253040553, 430.9104585689834)","(1376.691682614119, 423.538121272759)","(1412.5067502279144, 424.1591918094144)","(1444.1353423724029, 436.64961037992873)","(1278.1599921043614, 481.53920861263384)","(1277.504417649003, 519.3440022049734)","(1276.8143392749414, 559.1385217758573)","(1276.158764819583, 596.9433153681969)","(1240.0676658561629, 612.240052659895)","(1257.8371839882482, 620.5094918423994)","(1279.586154077422, 628.84793886231)","(1301.6111555162204, 621.2685780538671)","(1323.6706608737218, 611.69949126688)","(1164.883627002155, 471.6135813323817)","(1186.9431323596564, 462.0444945453946)","(1212.8095700807307, 462.4930454885346)","(1232.396294597845, 480.7456184824631)","(1208.4505750179087, 484.31102341511456)","(1184.5738632753782, 483.89697639067765)","(1335.896549400846, 480.55009627647894)","(1358.0940704331597, 463.0221055753151)","(1383.9950120729372, 461.4809305399109)","(1405.6749743247049, 473.7988295169099)","(1385.6051949457476, 483.4024202226001)","(1359.70425330597, 484.9435952580042)","(1209.290170373017, 665.445095300042)","(1235.1911120127945, 663.9039202646378)","(1263.0817796311162, 662.3972491479366)","(1282.910031579152, 666.7217402920559)","(1302.8762992020002, 663.0873275219982)","(1334.74641877741, 661.6496642427032)","(1364.4887966994638, 668.1364009588821)","(1338.104800197843, 697.5337396939049)","(1305.9931531915115, 712.8994848230091)","(1284.0716635088222, 714.5096676958194)","(1262.2191816635393, 712.1403986115414)","(1232.614819416298, 697.694757981186)","(1219.1697924283317, 669.5970668506458)","(1262.8402522001945, 676.3253309977459)","(1284.6927340454777, 678.6946000820241)","(1302.6692756897817, 675.0256833932633)","(1352.5159369094954, 669.9191034252077)","(1304.4519781561073, 686.9985431832315)","(1284.4857105332592, 690.6329559532892)","(1262.633228687976, 688.263686869011)"
1,14,0,0.5839166666666663,0:00:00.583917,0,"(1095.4736000829882, 462.6490494556311)","(1095.1745224578242, 514.3894786089896)","(1096.8654613385588, 566.1414107479314)","(1106.5164662428867, 617.9393548292062)","(1126.1405596478733, 665.8147808266003)","(1155.7377415535182, 709.7676887401137)","(1189.34946542771, 747.7735531070985)","(1228.9657477763465, 779.8438769131375)","(1274.6786124840937, 790.0585281110439)","(1324.4635340883037, 784.3760532329293)","(1370.4064585077153, 754.7903743128674)","(1414.3938753779785, 719.2231428895271)","(1450.467238166981, 675.6498335002602)","(1476.6250273832409, 626.048959665382)","(1488.8757070293784, 572.3875319196244)","(1493.1663206519224, 518.6800922315339)","(1495.466917768568, 464.96114955786004)","(1127.5094149322774, 429.0028166246898)","(1151.470133902141, 415.2107369103997)","(1183.321900982099, 413.40476817383296)","(1215.1161531341404, 421.54888196675824)","(1244.8743768379506, 437.64155879769396)","(1306.5648885208013, 437.99815135077404)","(1338.4971764998415, 422.2620670729184)","(1374.363485548346, 414.50905478982287)","(1410.1837826545172, 414.716108530321)","(1441.932022864226, 430.8202883468399)","(1274.5060677003453, 475.6244171935121)","(1272.2744884971992, 517.4032608317955)","(1270.0544122796362, 557.1920879641804)","(1269.8243525679716, 596.9924180821486)","(1233.9235345627176, 610.7154798829393)","(1251.7761681878872, 620.7690892826804)","(1273.63184079602, 626.8656716417911)","(1297.5580508091339, 619.0436414451962)","(1317.515730796034, 609.2085887715364)","(1163.1111553123676, 467.0201839772577)","(1183.0573323136846, 459.17514780949637)","(1208.9275468903638, 459.3246866220783)","(1230.7142015849972, 477.3613680165795)","(1204.8209810371516, 481.19186221579434)","(1180.9522859519539, 479.0638098828972)","(1332.2165463713993, 475.9580037754257)","(1354.1987518209476, 460.164404569654)","(1380.0804693832101, 458.3239268763376)","(1403.9031525260748, 468.41204523282835)","(1381.955456033276, 478.2355949209049)","(1356.0737384710137, 480.0760726142213)","(1203.8087183058274, 656.3133147348542)","(1231.6459434172386, 660.4543895448162)","(1257.516157993918, 660.6039283573982)","(1279.3833335876338, 664.7104942106106)","(1299.3180076033675, 658.8554745487476)","(1331.1582716977423, 659.0395223180792)","(1365.0000552835982, 657.2450565670957)","(1332.9527374487257, 692.8813059039354)","(1301.0204494696852, 708.617390181791)","(1279.1187649192195, 710.4808738462739)","(1257.2400863399203, 708.3643244989601)","(1227.4818626361102, 692.2716476680242)","(1213.735794864153, 660.3508626745671)","(1257.4471400804184, 672.5440273927887)","(1279.3258186597177, 674.6605767401027)","(1299.2489896898683, 670.795573584138)","(1353.0254472914582, 663.1460881712917)","(1299.1684687907857, 684.7256891254269)","(1279.2452977606351, 688.5906922813914)","(1257.3781221669192, 684.4841264281791)"
1,15,0,0.6256249999999997,0:00:00.625625,0,"(1103.097605442757, 466.9795507651038)","(1103.3947397345512, 518.9780518291018)","(1103.6918740263454, 570.9765528930998)","(1109.9774071219938, 620.9408268825061)","(1130.2396801739646, 666.8252184807372)","(1160.4902367270204, 710.6525265203927)","(1194.6949650093381, 746.4572086816027)","(1234.8766638535176, 778.2277214196059)","(1280.9324790816302, 787.9645835968645)","(1330.8967530710365, 781.6790505012164)","(1376.7240034593071, 751.4170657061687)","(1420.5284550149784, 717.1666244558826)","(1458.2873665568357, 674.9506985371115)","(1484.0237675230164, 628.8034573730623)","(1497.7148014295371, 574.7250162665044)","(1501.4061235929814, 520.7037163699069)","(1503.0975034078103, 466.6938447153017)","(1128.8797193769062, 428.8320789955159)","(1154.7875439729687, 412.6839730606963)","(1186.7866215508134, 412.5011211888229)","(1220.81992620325, 418.3066681208033)","(1248.910545019801, 434.14621152183656)","(1308.9088154782603, 433.80336426207396)","(1342.8164094687836, 417.60954535928596)","(1380.7810293664982, 411.3925817155904)","(1416.7799916415738, 411.18687335973283)","(1448.8704951553552, 427.00356027678185)","(1277.126874498265, 471.98512075763813)","(1275.3554969894915, 511.9953959719364)","(1273.5841194807178, 552.0056711862345)","(1271.8127419719444, 592.0159464005328)","(1235.8823491488213, 604.2213088480821)","(1255.9389138449346, 614.1067381712379)","(1275.9840502990562, 621.9922251457782)","(1299.9376455144716, 613.8553168474119)","(1321.8798701392795, 603.7298944424224)","(1165.0843900078394, 464.6253329147338)","(1187.0266146326474, 454.49991050974427)","(1211.0373510580232, 456.36271395445453)","(1233.1395710707204, 474.2364844300794)","(1207.1517487807134, 476.3849939245918)","(1183.1410123553376, 474.5221904798816)","(1337.1365731987164, 473.64221584649084)","(1359.044513097548, 457.5169663956554)","(1385.032335387555, 455.36845690114296)","(1409.0887847808988, 465.2310297403144)","(1387.146560156091, 475.35645214530393)","(1361.147309624092, 475.50501929120105)","(1198.089152880988, 640.4374077210074)","(1228.134001078186, 648.2657534855873)","(1258.1445645494077, 650.0942722043212)","(1280.1782151101525, 655.9683885882542)","(1302.1432962189444, 649.8428508804953)","(1338.1308302520279, 647.6372001760225)","(1376.1068783917344, 643.4201788809422)","(1340.3479091984927, 685.6246765577213)","(1304.451801101346, 703.8298660511165)","(1280.4639211599547, 705.9669473036369)","(1256.4417564925866, 702.1042015103113)","(1226.328338843436, 682.2762016540396)","(1210.1230916986563, 646.3686653149007)","(1258.201705759368, 660.0939839473979)","(1280.2239280781207, 663.9681579827154)","(1302.211865670897, 661.8425049721872)","(1364.141509026019, 649.4885753787406)","(1304.314662197441, 679.8305578677329)","(1280.3382104980417, 683.9675814688685)","(1258.304559937297, 678.0934650849356)"
1,16,0,0.667333333333333,0:00:00.667333,0,"(1103.1026059676374, 462.9626245209446)","(1101.3867460215695, 512.9725557967466)","(1101.6708287940974, 562.9711237616475)","(1107.9547397224133, 612.935601793845)","(1128.2268863700003, 660.8205939311388)","(1156.464713959268, 702.66030466904)","(1190.6796430825218, 740.4660400370457)","(1228.8717310211655, 774.2491633460571)","(1274.938593414281, 785.9874635069077)","(1324.9030714464784, 779.7035525785917)","(1372.7312470292668, 749.4316923380245)","(1418.5253899607555, 713.1713672525702)","(1458.296978114654, 672.9452466626273)","(1484.0121506838746, 622.7989556560118)","(1495.7049976011208, 568.7323223885122)","(1501.3866530516775, 512.6998363351198)","(1503.0797863759435, 458.69001962212576)","(1128.8745950913637, 422.8160471073094)","(1154.7829439459033, 406.66878231682665)","(1186.7820274434398, 406.48696934240877)","(1218.81520087368, 412.3049845237791)","(1246.893942110332, 426.14549720133573)","(1312.8920518240013, 425.770507941599)","(1344.800228834329, 409.5891532184129)","(1380.7651078363542, 403.38478546640476)","(1416.786803392885, 407.18013130737677)","(1448.8767933776305, 422.99786008172725)","(1277.120349107295, 465.97390190973977)","(1275.3590359176224, 507.98406231115763)","(1271.5977800093538, 550.0055860234767)","(1269.836466819681, 592.0157464248945)","(1233.8829511285567, 600.2200568954986)","(1253.9391948690227, 610.1061373794678)","(1273.9840752985874, 617.9922751448407)","(1297.9379346781354, 609.8561445396432)","(1319.8804880281864, 599.7314345267507)","(1163.0895242146175, 460.6217824753152)","(1185.0320775646685, 450.4970724624227)","(1211.054059528219, 454.3492348579003)","(1231.1443932013883, 470.2351434976575)","(1207.1564438891369, 472.3714459470669)","(1183.1457679550836, 470.50786295928424)","(1337.1413572869783, 469.6328880198985)","(1359.0498207043256, 453.5083498512179)","(1385.037712735173, 451.36068409090734)","(1407.0938991942348, 461.2354012639753)","(1387.1512885627803, 471.34874796596665)","(1361.1520332210318, 471.4964710076811)","(1192.0546037015567, 630.4578272033626)","(1222.0991977241015, 638.28714841423)","(1254.1210078434406, 642.1052208770043)","(1278.1544103992962, 647.968689301979)","(1300.1310536820504, 643.8438074448748)","(1338.118602024474, 641.6279618191575)","(1378.0833664636914, 635.4008674453472)","(1340.3458109610922, 681.6154528801771)","(1302.4491691058777, 699.8308402546626)","(1276.4612770750302, 701.9785060149732)","(1250.4392951114796, 698.1263436194955)","(1220.315157912627, 676.2974233784558)","(1202.0884072272402, 636.4008388046452)","(1254.166461087045, 650.1049917513884)","(1278.1998636429007, 655.9684601763631)","(1300.1765069256548, 651.8435783192589)","(1366.1178000848183, 641.4688754665419)","(1300.3242299673693, 677.8428336610074)","(1276.3362806551181, 679.9791361104167)","(1252.3028780992622, 674.115667685442)"
1,17,0,0.7090416666666663,0:00:00.709042,0,"(1107.799281549854, 466.30115926196004)","(1106.363643250652, 516.5714699468061)","(1106.937898570333, 566.818810418865)","(1111.5089709149906, 615.0103168464672)","(1132.1591922107077, 663.0180615717713)","(1160.8030475563799, 706.914138208162)","(1193.3748092886674, 742.7246999434489)","(1233.9631752836974, 776.4334872087043)","(1280.3515200075021, 789.9744276467746)","(1330.5299498411994, 783.3704914704468)","(1376.412949883685, 752.6937722931052)","(1422.2500095005967, 717.9972658779991)","(1461.965507409712, 675.3300956257251)","(1489.5757031799585, 628.7809594124097)","(1500.9918989352104, 572.3661168069805)","(1506.4013840466023, 518.0300784587952)","(1507.7910819202295, 463.73998053618436)","(1135.4324475328876, 421.7619166675271)","(1161.3773028760606, 405.38415495023423)","(1193.5356007781781, 405.0166315456387)","(1223.729945486988, 408.69186559159493)","(1252.0522178536387, 424.44943156363263)","(1320.3656306828518, 421.65855070998464)","(1350.3302732637892, 405.23484856711735)","(1386.4624179780972, 400.80159749918255)","(1420.6765499246717, 404.4308911195644)","(1450.9857456974175, 418.1555932599326)","(1284.6928902242882, 466.28967415556644)","(1283.1653710739376, 508.5204103648832)","(1281.637851923587, 550.7511465741999)","(1278.100439154354, 593.0048529963038)","(1241.9912646528335, 599.4479976831209)","(1262.205051905593, 609.2677636496604)","(1282.3958689455656, 617.0776359973175)","(1306.4227115210049, 608.7624189683414)","(1326.4297668586796, 600.4931423649398)","(1170.0600433096322, 461.5692954277913)","(1192.0769922661893, 453.27704861160237)","(1216.2186859055648, 455.0112996770381)","(1236.5243540094734, 472.87064011910695)","(1212.4056305828851, 473.1462826725537)","(1188.2639369435096, 471.412031607118)","(1343.0487158102383, 471.653218841384)","(1364.9737839156462, 455.3213975496657)","(1389.0695371294473, 453.03586137733663)","(1413.3031116199718, 462.8096869183017)","(1391.2861626634146, 471.10193373449056)","(1367.1904094496135, 473.3874699068196)","(1196.1082646103475, 630.1247168604624)","(1228.335473150827, 635.7868743125139)","(1260.5397114785192, 639.4391381456829)","(1284.727345543469, 645.1931764488833)","(1308.8001285444827, 640.897746657672)","(1346.9651370904605, 638.4514189958322)","(1385.1301456364379, 636.0050913339926)","(1347.516422197354, 686.6888658490087)","(1309.535175353674, 705.2143424619072)","(1283.4295285209907, 707.5228488470235)","(1257.2320008371585, 701.7917807566105)","(1222.8111369754988, 680.0734445662873)","(1206.2266433431212, 636.0395466531733)","(1260.6086221168807, 645.46881900233)","(1284.819226394618, 653.2327509244128)","(1306.8821157767495, 648.9602913459886)","(1375.1266179676006, 640.1397296356935)","(1307.2726093941324, 683.1284828669885)","(1283.1768561803312, 685.4140190393176)","(1258.9892221153812, 679.6599807361173)"
1,18,0,0.7507499999999997,0:00:00.750750,0,"(1121.9467302698088, 474.0187199352777)","(1118.173102023809, 524.7963863335785)","(1118.4598518905264, 575.5511127425419)","(1124.8256989316505, 624.2412401111409)","(1143.372680310926, 672.8625475117275)","(1174.0663860443467, 715.3244677752264)","(1208.7860599064782, 751.6728808803123)","(1247.5431718919895, 783.9379758833438)","(1296.3479992072753, 797.874019405805)","(1345.0266565812053, 789.4779833083222)","(1393.5906140084485, 760.780056647254)","(1436.02959428261, 726.0259728011164)","(1472.3550673983586, 687.2459208262677)","(1502.5440933663567, 640.379522609991)","(1514.4155378484534, 585.4955981202984)","(1520.1964151614743, 530.6460836146116)","(1521.9283843564467, 477.849698154621)","(1152.089876259132, 419.03156549356675)","(1176.3489149834163, 400.62222405031565)","(1206.7902808341257, 398.41998507392674)","(1239.2962457252, 402.2968432719448)","(1265.7804634152103, 418.38924579212005)","(1338.855799449449, 415.9461369276886)","(1369.228345332146, 401.5627636131485)","(1403.718619300904, 397.30739559106365)","(1438.2662432430052, 403.2029728507715)","(1468.8223090404015, 421.30262443796795)","(1298.5272981943267, 464.90007417366735)","(1296.7150390366735, 503.4851362391483)","(1294.8913098843514, 540.0400092482706)","(1293.079050726698, 578.6250713137515)","(1254.5857486185666, 593.0543246069665)","(1274.9449891554953, 603.0905699420722)","(1295.281289703087, 609.0664371644609)","(1319.6091483953833, 602.838230059361)","(1341.8953480366522, 594.5913038925712)","(1182.8065219818902, 465.5538638697828)","(1205.0927216231594, 457.3069377029931)","(1229.4664602941305, 459.1994868233273)","(1249.8601108150654, 475.32629932750865)","(1227.5395011897904, 477.4826583252228)","(1203.165762518819, 475.59010920488856)","(1357.4601308020679, 474.718389610068)","(1379.7004504646623, 458.35070721784405)","(1406.0814382026545, 456.17140823079257)","(1428.470867795942, 466.19618357122965)","(1406.1846681546726, 474.4431097380194)","(1381.833869473039, 476.6109387304022)","(1206.113551148673, 637.9937637189029)","(1236.520507015376, 629.7009575734384)","(1271.0222509788027, 627.4757786077121)","(1297.437648700801, 631.3870467897361)","(1323.8186364387932, 629.2077478026846)","(1364.4338875606327, 631.0085369656692)","(1403.0648296047887, 640.9415523487569)","(1366.8196464517207, 693.9329277181153)","(1324.3003762148783, 714.4756881697432)","(1295.8891994205276, 716.6664571514634)","(1269.473801698529, 712.7551889694394)","(1232.792758748051, 688.5993801971733)","(1216.287436419803, 641.9967918582765)","(1271.1025409414835, 641.6871020022219)","(1297.5179386634818, 645.5983701842459)","(1323.898926401474, 643.4190711971943)","(1392.936824312333, 645.0592804348174)","(1324.1512662841853, 688.0832304370822)","(1297.7817485408618, 692.2927184804923)","(1269.3246917678362, 686.3627312367784)"
1,19,0,0.792458333333333,0:00:00.792458,0,"(1128.5567400380594, 477.544805007063)","(1124.4751605080844, 526.5237593667619)","(1124.4751605080844, 575.5027137264607)","(1128.5567400380594, 626.5224578511469)","(1146.9238479229464, 673.4606224458582)","(1177.535694397758, 716.3172075105946)","(1212.2291204025448, 753.0514232803687)","(1253.0449157022938, 785.7040595201679)","(1299.983080297005, 799.98958787508)","(1348.962034656704, 793.8672185801177)","(1397.9409890164027, 765.2961618702934)","(1440.7975740811391, 730.6027358655068)","(1479.5725796159006, 689.7869405657578)","(1508.1436363257249, 644.8895657360339)","(1522.429164680637, 589.7882420813728)","(1526.5107442106118, 534.6869184267118)","(1528.5515339755993, 479.58559477205057)","(1157.1277967478836, 418.36190182242706)","(1183.6580636927206, 402.03558370252745)","(1214.2699101675323, 397.9540041725526)","(1244.881756642344, 404.07637346751494)","(1271.4120235871808, 420.4026915874145)","(1344.880455126729, 420.4026915874145)","(1375.4923016015407, 404.07637346751494)","(1412.2265173713147, 397.9540041725526)","(1446.9199433761014, 404.07637346751494)","(1477.5317898509131, 422.44348135240205)","(1306.1054495919675, 467.34085618212583)","(1304.06465982698, 508.1566514818748)","(1302.0238700619925, 546.9316570166363)","(1299.983080297005, 585.7066625513979)","(1263.248864527231, 599.99219090631)","(1281.615972412118, 608.1553499662598)","(1302.0238700619925, 616.3185090262097)","(1326.513347241842, 608.1553499662598)","(1346.9212448917165, 602.0329806712975)","(1189.7804329876828, 467.3408561821258)","(1212.2291204025448, 459.177697122176)","(1236.718597582394, 461.2184868871635)","(1257.1264952322686, 477.5448050070631)","(1232.6370180524193, 479.5855947720505)","(1210.1883306375573, 475.50401524207564)","(1363.247563011616, 477.54480500706313)","(1387.7370401914654, 461.2184868871635)","(1412.2265173713147, 459.177697122176)","(1436.7159945511642, 469.38164594711327)","(1414.2673071363022, 475.50401524207564)","(1387.7370401914654, 477.54480500706313)","(1212.2291204025448, 638.7671964410715)","(1242.8409668773565, 632.6448271461093)","(1277.534392882143, 630.6040373811218)","(1304.06465982698, 636.7264066760841)","(1328.5541370068293, 632.6448271461093)","(1369.3699323065784, 634.6856169110966)","(1408.14493784134, 644.8895657360339)","(1371.4107220715657, 697.9500996257076)","(1330.5949267718167, 718.3579972755821)","(1302.0238700619925, 722.439576805557)","(1275.4936031171558, 716.3172075105946)","(1238.7593873473816, 691.8277303307452)","(1222.433069227482, 642.8487759710465)","(1277.534392882143, 644.8895657360339)","(1304.06465982698, 648.9711452660088)","(1328.5541370068293, 646.9303555010214)","(1397.9409890164027, 648.9711452660088)","(1330.5949267718167, 691.8277303307452)","(1304.06465982698, 695.9093098607201)","(1275.4936031171558, 689.7869405657578)"
1,20,0,0.8341666666666664,0:00:00.834167,0,"(1127.2868701868397, 476.560978725802)","(1124.9709543037097, 525.5276952448479)","(1124.6843310508473, 576.5466342543899)","(1128.4906878488625, 625.5477455637794)","(1146.5823475695495, 674.6291113839702)","(1176.95294744287, 717.6569941037031)","(1213.4802147876794, 754.5969989326346)","(1254.111927113481, 787.4784185010317)","(1300.9805614215725, 799.9866572559553)","(1352.0338952214581, 794.1510078276729)","(1399.1432930619546, 763.8033378145813)","(1442.1826407118017, 731.391980380879)","(1479.1455754009623, 690.7831979153065)","(1507.9798746389395, 644.0062830481307)","(1520.5225081842066, 591.015376058894)","(1526.9657989085576, 533.9085591585504)","(1527.2638870915348, 480.8488625886266)","(1158.219251635771, 419.59174098683246)","(1182.8000618012672, 403.4032596651531)","(1215.4865775577177, 397.4644258658401)","(1246.0635461730994, 403.75867249870277)","(1272.5131399472598, 418.1930195128631)","(1345.9804121210004, 418.60575699698524)","(1376.6834949676415, 402.45167046564933)","(1413.4400609147408, 398.5765240869471)","(1448.098544650886, 404.89370058003874)","(1478.6067236855806, 423.4324925751914)","(1304.8901025906187, 467.3546398438555)","(1304.672268918443, 506.1290334911075)","(1302.4136776858857, 544.891962208245)","(1300.1550864533283, 583.6548909253825)","(1263.3411958556567, 597.7338251059931)","(1281.6621541786337, 606.0000397185504)","(1302.0238700619925, 614.2777192612222)","(1326.5588205070308, 606.2522681810696)","(1347.000790901191, 600.2446448010695)","(1188.555456718748, 468.7418963877104)","(1211.0611145335192, 458.66422281706156)","(1237.5794978883664, 460.85402446893187)","(1257.8953540512673, 477.2947342531303)","(1233.3947983965727, 479.1979126521379)","(1208.9171726021068, 477.0195759303822)","(1364.0147471911148, 477.8909106190846)","(1388.5955573566112, 461.7024292974052)","(1413.0961130113058, 459.79925089839753)","(1437.539344015428, 468.09986030129835)","(1415.0451511307713, 476.13677631156554)","(1390.544595476077, 478.0399547105731)","(1212.0814933137099, 640.3031106211458)","(1242.7387164398933, 632.3120543313368)","(1277.4545248266106, 628.4254430225199)","(1303.949978321229, 634.6967597951535)","(1330.50275646642, 630.7642887658787)","(1369.2656851835577, 633.022879998436)","(1407.9712892501225, 645.4852590329017)","(1370.939564980275, 698.3385868607643)","(1329.9982995413818, 720.5576214226728)","(1301.4162287659237, 722.4378699614513)","(1272.8685527808093, 718.195845819085)","(1238.324718345809, 691.4710937221764)","(1224.303108815771, 644.4534153225962)","(1277.3628053856946, 644.7515035055733)","(1303.8697238104276, 648.9820627178252)","(1330.4225019556184, 645.0495916885504)","(1397.744571587985, 649.5094495030925)","(1330.1588085629849, 691.9870155773292)","(1303.6174953479085, 693.8787290462224)","(1275.069819362794, 689.636704903856)"
