,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,109,0,0.0,18.61048987432082,156.7264037807507,11.166293924592424,26.3192071826716,48.956555300249526,52.63841436534322,37.220979748641525,93.12686157811498,66.99776354755477,57.69251861039436,52.10937164809821,40.94307772350567,9.30524493716041,46.526224685801935,16.749440886888692,5.583146962296269,11.770307274870856,11.770307274870875,11.166293924592424,44.66517569836981,66.99776354755477,63.71205464435222,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,109,1,0.0333666666666666,14.763640862887089,155.41318060248588,11.072730647165258,26.09867642287576,48.12358151144074,52.19735284575147,37.09318859672838,88.8888888888889,62.85393610547087,55.36365323582663,51.67274302010492,40.600012372939545,9.2272755393044,42.4454674808004,16.609095970747944,1.8454551078608572,11.072730647165317,11.671682920864194,11.072730647165372,44.29092258866132,66.43638388299195,63.17820619970297,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,109,2,0.0667333333333332,14.751713689717803,155.28762621281604,11.06378526728838,26.077591960304623,48.08470368343443,52.15518392060925,37.0632219450125,88.81707779700088,62.80315799543252,55.31892633644179,51.630997914012255,40.56721264672399,9.21982105607367,42.411176857938585,16.595677900932515,1.8439642112147112,11.063785267288324,11.66225366254863,11.063785267288324,44.25514106915335,66.38271160373,63.12716612003204,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,109,3,0.1000999999999998,19.172599811889835,154.57444138843564,11.89034164526431,26.587612194507606,49.0251345281052,53.175224389015405,33.840505580930085,90.31964874960391,63.92095498620131,54.52081454705399,48.88073028356576,37.60056175658895,9.400140439147208,47.00070219573627,16.920252790465156,1.8800280878293731,11.280168526976697,11.890341645264238,13.160196614806123,41.36061793224792,63.92095498620131,64.36179438241605,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,109,4,0.1334666666666664,11.080752827296806,141.13165701282915,7.387168551531204,26.117584882778505,44.47664439137132,48.58151614325772,36.93584275765579,81.34275584868425,55.4037641364838,49.863387722835455,48.0165955849526,33.2422584818903,3.693584275765602,40.62942703342151,14.774337103062408,0.0,11.680139041202802,11.680139041202748,11.080752827296749,48.016595584952654,66.4845169637806,60.12719578176287,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,109,5,0.166833333333333,11.759620640757074,149.49063616998382,11.759620640757074,22.62008194445204,44.77930130552,44.77930130552,37.18718564432106,81.89628113842672,59.499497030913744,53.92141918426557,52.06205990204956,37.18718564432106,7.43743712886419,37.187185644321175,14.874874257728491,1.1368683772161605e-13,8.315307499260621,11.759620640757074,11.15615569329634,37.18718564432112,59.4994970309138,59.96253511966886,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,109,6,0.2001999999999996,14.888391899456678,149.62648678804274,11.166293924592424,26.31920718267163,44.81999479585805,48.95655530024955,33.498881773777384,85.68913039165797,59.553567597826486,52.10937164809809,52.10937164809821,37.220979748641525,11.166293924592424,40.94307772350578,14.888391899456678,3.722097974864141,11.16629392459248,11.770307274870875,13.027342912024494,40.94307772350572,63.27566557269063,60.01702647554976,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,109,7,0.2335666666666662,14.888391899456678,149.62648678804274,11.166293924592424,26.31920718267163,44.81999479585805,48.95655530024955,33.498881773777384,85.68913039165797,59.553567597826486,52.10937164809809,52.10937164809821,37.220979748641525,11.166293924592424,40.94307772350578,14.888391899456678,3.722097974864141,11.16629392459248,11.770307274870875,13.027342912024494,40.94307772350572,63.27566557269063,60.01702647554976,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,109,8,0.2669333333333328,11.183738240959542,149.535311948962,11.183738240959428,26.09538922890556,41.17614213104013,44.89001392432328,41.00704021685158,89.46990592767611,63.37451669877055,57.78264757829084,52.19077845781101,41.00704021685158,5.591869120479714,42.87099659034482,16.775607361439256,1.863956373493238,14.911650987946018,15.370578018911836,14.911650987946018,48.46286571082453,67.10242944575702,63.81158751041479,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,109,9,0.3002999999999994,15.083603960100843,158.55730661493064,11.312702970075634,26.664296612298813,45.40766091865008,49.166533607906814,37.709009900252,90.58015013005138,64.10531683042848,56.563514850378056,49.02171287032763,41.47991089027721,7.541801980050423,45.25081188030242,18.854504950126056,0.0,18.854504950126,15.5478230856201,15.083603960100788,52.79261386035285,60.33441584040327,64.21612990679347,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
