,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,118,0,0.0,3.124142046565112,159.36187027502484,24.99313637251987,37.48970455877975,43.73798865190975,49.98627274503974,43.73798865190975,106.26676291706792,68.80209161537817,68.73112502442962,62.48284093129962,65.60698297786462,20.30692330267243,42.17591762862719,1.5620710232824422,1.5620710232824422,15.930061258670593,15.620710232824932,17.182781256107432,62.48284093129968,68.73112502442962,68.80209161537805,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,118,1,0.04,3.100402594038087,151.95136057559665,24.80322075230538,34.10442853441998,43.40563631653436,49.60644150461076,43.40563631653447,102.3602506209287,68.2792844051733,68.20885706883985,65.10845447480165,68.20885706883985,23.25301945528622,35.65462983143914,1.5502012970190435,1.5502012970190435,18.602415564229037,15.50201297019089,17.05221426720999,62.00805188076356,68.2088570688399,68.49013189955114,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,118,2,0.08,3.0768320477357065,147.68793829131278,24.61465638188554,40.11698177200608,39.99881662056396,46.15248071603537,39.99881662056384,107.7330674475917,67.69030505018509,66.15188902631724,64.61347300244938,64.61347300244938,24.61465638188554,43.07564866829955,0.0,0.0,18.460992286414125,15.38416023867842,16.922576262546272,61.53664095471368,70.76713709792074,67.76019696870048,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,118,3,0.12,4.351426345763394,147.72435549732674,27.692307692307622,40.0,40.0,46.15384615384596,37.05106024243782,107.69230769230762,67.69230769230762,66.15384615384608,61.53846153846155,64.61538461538453,26.15384615384619,44.61538461538453,1.5384615384614335,1.5384615384615472,15.6892908110547,15.384615384615358,16.923076923076906,61.53846153846155,70.76923076923077,67.97145241346,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,118,4,0.16,3.0768320477357065,150.796163316034,27.69148842962113,43.075648668299664,46.15248071603537,49.22931276377085,37.049964105868455,107.68912167074905,64.61347300244938,64.61347300244938,61.53664095471379,64.61347300244938,26.15307240575328,44.61406469216752,1.5384160238677396,1.5384160238677396,15.38416023867842,15.688826651451858,16.922576262546272,58.459808906978026,70.7671370979208,67.76019696870048,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,118,5,0.2,24.99313637251987,156.23834062519725,21.868994325954876,37.48970455877986,43.84942319850627,49.98627274503974,40.73382868832231,125.00472753824756,87.5317477763666,74.97940911755961,65.60698297786462,62.48284093129962,23.431065349237315,60.92076990801729,20.30692330267243,1.5620710232824422,15.620710232824877,15.620710232824932,17.182781256107432,59.35869888473468,71.85526707099461,62.56089572866738,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,118,6,0.24,30.992856001527457,154.99526976497302,18.595713600916383,34.09214160168028,46.592478988319634,49.58856960244384,37.32034068092838,120.91186630790284,86.83532355315786,71.28356880351316,61.985712003054914,58.8864264029022,23.24464200114562,60.4360692029785,20.1453564009928,4.648928400229238,15.496428000763729,15.80331775337599,17.04607080084014,58.88642640290215,71.28356880351316,62.06314577715973,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,118,7,0.28,18.173475984461447,148.4167205397688,18.17347598446156,39.37586463299988,45.53454178327534,48.46260262523083,36.47293831538382,112.1106923511292,72.75697892059135,63.60716594561518,60.5782532815382,60.5782532815382,24.2313013126153,51.49151528930759,9.086737992230724,6.05782532815374,12.11565065630765,12.11565065630765,13.630106988346084,57.549340617461326,69.66499127376903,66.63607860969205,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,118,8,0.32,21.42501910509982,151.49776296267385,18.179731555520902,36.35946311104169,42.52744864198082,48.47928414805551,36.48549282380984,112.27200649643628,75.9908913039316,65.14403807394979,63.629060444323045,63.629060444323045,27.269597333281357,48.479284148055626,9.089865777760451,9.089865777760451,12.492825574797855,12.119821037013937,12.119821037013937,60.59910518506956,69.68897096283001,69.6889709628299,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,118,9,0.36,15.324571689272016,147.29505695633858,21.03777040643638,39.07014504052472,45.0809365852208,51.0917281299171,36.06474926817668,111.24024961934045,72.19208379631557,64.61600910548327,60.1079154469611,63.11331121930914,25.54586406495844,49.58903024374297,7.513489430870209,7.513489430870095,12.021583089392209,12.021583089392209,13.524280975566228,57.102519674613006,69.12410276400527,66.18697619620553,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
