video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
9,0,0,0.0,0:00:00,0,"(1172.228010106773, 449.44422882556734)","(1171.2974228411733, 503.9062811135281)","(1179.0371852209166, 557.8235993923574)","(1188.944535011996, 611.6047341689039)","(1203.1870596257468, 665.1135019408845)","(1234.0893660187699, 706.6948646379232)","(1277.452462870676, 738.7887766759213)","(1330.8363957655642, 757.1962467344902)","(1385.8431820626565, 766.797183645433)","(1441.791904250539, 756.753650352071)","(1490.2845796884335, 731.9455556862067)","(1527.2584005582348, 696.9804414750778)","(1552.7133668599427, 651.8583077186844)","(1564.6180746845043, 598.882925330645)","(1570.0200202750582, 546.3160934494542)","(1575.4219658656125, 493.7492615682635)","(1572.1535618108232, 441.7271636962043)","(1202.6877201173766, 380.0700830376315)","(1227.3369340305771, 356.76000689687885)","(1263.7773695164374, 347.94212512406256)","(1299.0035021069416, 354.4335387328797)","(1332.6067812952417, 369.73148548932295)","(1415.3836534328507, 371.05927463658105)","(1449.1117674982434, 353.7072267207044)","(1483.5207990750505, 347.1931158615067)","(1519.0192986701206, 358.01970429299547)","(1542.4655583131562, 384.8365056175322)","(1374.6193917495093, 414.96710549761883)","(1376.6621442837525, 447.48091666765583)","(1378.7048968179956, 479.99472783769295)","(1380.7476493522388, 512.5085390077298)","(1339.3024701574832, 545.5784328120887)","(1359.219307366354, 550.8555435255503)","(1381.3037319865607, 555.9964707367288)","(1402.707239095353, 550.2994608912285)","(1421.9431587928093, 544.7386345480109)","(1240.5013392512556, 427.74565746182884)","(1265.6952871735878, 413.10593096641946)","(1291.8425196119001, 413.6393163503608)","(1317.0478161594228, 433.81717193860715)","(1290.9005837211105, 433.2837865546659)","(1264.7533512827977, 432.7504011707246)","(1432.4746829693518, 435.26979596295786)","(1455.0924929735, 414.26349073582395)","(1481.1035419095294, 412.62928870842944)","(1503.7327005388677, 426.44056556495127)","(1484.632964343694, 434.16897931950456)","(1458.4857319053815, 433.6355939355633)","(1284.863115119903, 614.2830097138004)","(1322.6540370034015, 592.3234199706864)","(1359.0944724892613, 583.5055381978701)","(1383.210301018521, 586.34269449543)","(1406.9175790409317, 582.6770885589826)","(1444.447482545055, 591.1999060768526)","(1480.3545326469737, 608.5292567423488)","(1448.2606206089754, 651.8923535942552)","(1412.364919132247, 669.3805850124146)","(1386.4900536985003, 673.182374451145)","(1360.206637757905, 670.4814016558679)","(1322.1320002446503, 653.2882344926546)","(1298.0048230902005, 615.633496111439)","(1360.728674516656, 609.5165871338997)","(1382.5407321322969, 610.3223395224068)","(1408.5517810683264, 608.6881374950123)","(1467.4851916812418, 611.5139451673818)","(1410.4583501002867, 639.0343612537134)","(1384.4473011642572, 640.6685632811079)","(1360.4676561372803, 639.9989943948838)"
9,1,0,0.0333666666666666,0:00:00.033367,0,"(1169.1813352009967, 451.96933511283726)","(1168.6796267571704, 504.2838428463505)","(1179.169894218991, 557.9666463357534)","(1187.8129624103603, 616.1420208903271)","(1204.6430002078025, 667.1794525850102)","(1235.9997779469397, 708.4335696250822)","(1279.7168273476132, 740.0640065153973)","(1333.3084111199569, 757.8974612004921)","(1388.4279251530438, 766.9054082600987)","(1444.2771969226053, 756.2555062934246)","(1492.6692568225683, 733.0856981603604)","(1531.2780020679204, 695.3891500856012)","(1554.0829313327476, 650.1441704241844)","(1565.4169811773666, 597.0314901664021)","(1570.25162618151, 544.3977134231812)","(1572.9198029054946, 491.92357118481425)","(1568.92894028415, 437.76186418085)","(1201.0626263132249, 382.0950318454071)","(1227.6303689067483, 358.3551004807222)","(1264.1410606597365, 351.30837733789065)","(1299.283456656835, 355.2536301007057)","(1330.891088617885, 370.35049327402123)","(1413.6957867784722, 370.783786930053)","(1445.0753694468744, 353.22399139613606)","(1479.419592919704, 346.3369027581583)","(1515.0408924313638, 356.7815603614491)","(1538.621189291195, 381.1828346748141)","(1373.3994767675229, 415.13937435014157)","(1375.7939943403296, 447.63639855252006)","(1378.1885119131366, 480.1334227548987)","(1380.5830294859434, 512.6304469572772)","(1339.488546950725, 546.153692976573)","(1359.4656649867136, 551.2163872733646)","(1381.6092513028607, 556.1194470653023)","(1402.9546650947389, 550.1901654564473)","(1422.1336106064582, 544.4205183524462)","(1239.397712407399, 429.3696502113936)","(1264.4375247401792, 414.4552264721967)","(1290.7544131117895, 416.87254897426845)","(1313.8558064570593, 434.7744184471577)","(1289.8650208704614, 434.36392972039073)","(1263.7077670037047, 434.11307549847766)","(1431.4836316050373, 434.8200283056873)","(1454.0377066479512, 415.73230251102706)","(1477.8688577296957, 413.9763229576354)","(1502.8174503454163, 427.3856213653537)","(1481.4720365535381, 433.31490297420874)","(1455.4744171916354, 435.2305170324542)","(1283.6164702518988, 615.6175075172362)","(1321.176188751069, 593.2458719084409)","(1359.6937142793618, 583.8730459805969)","(1383.8441343708137, 586.4500029875223)","(1407.5156509477042, 582.527555153972)","(1445.1437842346686, 590.6461099722505)","(1479.0775189807314, 607.7498069208708)","(1449.6135503705748, 651.3072218166906)","(1414.0606656467096, 671.3527546404734)","(1388.0630462848067, 673.268368698719)","(1361.7461579131964, 670.8510461966472)","(1323.4794866068164, 654.0666182577346)","(1296.9345489425577, 618.9926370484305)","(1359.6024945623026, 612.1967681275121)","(1383.5932801489005, 612.607256854279)","(1409.5908995108034, 610.6916427960334)","(1466.2383438046338, 610.8740822301522)","(1411.6661480739026, 638.8557304380948)","(1385.6685287119997, 640.7713444963404)","(1361.6777431254018, 640.3608557695735)"
9,2,0,0.0667333333333332,0:00:00.066733,0,"(1141.9212201048156, 444.5961096489944)","(1143.5144007076358, 498.0421610946831)","(1151.354224681226, 548.909323075375)","(1163.7558175751215, 603.7422439666842)","(1180.1231693796344, 654.013395937688)","(1210.966687380996, 696.8458845185456)","(1255.9883665743616, 727.9759457937955)","(1308.7925610865402, 747.850587270704)","(1362.983625044339, 756.9168164565372)","(1417.9655484380703, 746.6471055203722)","(1467.7896929018082, 723.8841078426673)","(1503.7795281022075, 687.0919514753799)","(1526.3820615465347, 642.6662822917021)","(1537.7291751925204, 590.4580977892118)","(1542.6806429653143, 538.6969207939877)","(1547.6321107381082, 486.9357437987636)","(1541.7751662198266, 433.78769735791894)","(1178.105904731459, 379.94048532878634)","(1204.0323401528933, 352.42086930453183)","(1241.9592078847793, 343.34317838774325)","(1278.7972111758886, 349.33766367749126)","(1312.1164630636472, 366.2895637607367)","(1391.443103006948, 367.1721170443134)","(1422.2293123535317, 347.8820238461375)","(1456.1904211748003, 343.3661018496542)","(1491.045545010601, 351.641471599555)","(1514.301397119394, 377.86591202583327)","(1353.7683933560838, 410.5089217872147)","(1356.0034308924144, 442.48715115317475)","(1358.238468428745, 474.4653805191348)","(1360.4735059650754, 506.44360988509476)","(1315.6581379289094, 539.5680123466088)","(1337.4239650134823, 544.4736331955805)","(1361.3216740557857, 549.2302515421302)","(1380.2106066705173, 543.6254651048705)","(1401.23142124298, 537.8716761651888)","(1219.608832521474, 422.0279613975337)","(1244.2974009997097, 407.44863962208524)","(1270.1779894973217, 409.9243735084822)","(1295.1187160565796, 429.6041655591464)","(1269.3871300613894, 429.26031363048025)","(1243.6555440661994, 428.916461701814)","(1408.555467323571, 428.10267880397055)","(1430.814148839232, 409.4085956154828)","(1456.396732332, 407.62056558641837)","(1478.907571928683, 423.18559622404337)","(1457.8867573562204, 428.939385163725)","(1432.1551713610304, 428.5955332350587)","(1262.4183976404204, 605.4156566861933)","(1299.600252860196, 585.6785559807513)","(1337.37811808966, 574.4689831062319)","(1361.2758271319635, 579.2256014527816)","(1386.7094081223092, 575.3056894659865)","(1423.696413915841, 583.432056713465)","(1455.0327863482908, 602.6648412568633)","(1425.8856045283492, 645.4056359900766)","(1390.6866287638823, 662.8618522353659)","(1365.1040452711143, 664.6498822644303)","(1339.223456773502, 662.1741483780334)","(1299.3595565101296, 643.5373738443233)","(1275.5076943916483, 608.7854055871223)","(1339.3151506211464, 602.1834485567306)","(1362.914854658606, 602.6763029878188)","(1386.3655561936432, 601.0372754611764)","(1442.3904971043287, 605.6907382291262)","(1388.4515912275517, 630.8836228694058)","(1362.8690077347837, 632.6716528984703)","(1339.1203011949024, 630.0469165096513)"
9,3,0,0.1000999999999998,0:00:00.100100,0,"(1160.5761659465197, 448.5154500532368)","(1162.107045164471, 502.5271368317724)","(1172.4036253859513, 558.103722366436)","(1180.545634856241, 613.8277258998654)","(1197.011091333762, 664.6529159358504)","(1228.116289073322, 707.9824677269032)","(1273.7138100761545, 741.661810521833)","(1326.8976880923904, 759.6694860633645)","(1381.6464648647545, 768.9114606013671)","(1433.061326895802, 761.0642871286091)","(1481.1422741855336, 736.1279656450902)","(1517.565859726717, 699.0013096482551)","(1540.472348765693, 654.140878639251)","(1552.016312053652, 601.3992546193122)","(1559.2511338392296, 548.9524665969045)","(1564.1839668748503, 494.4985258220718)","(1560.4985169057081, 440.63425704230195)","(1194.9358995049834, 381.2248035397306)","(1221.3237212840413, 355.60809129267784)","(1257.6565880567534, 348.79284381127957)","(1294.8739628220599, 354.9050208370261)","(1326.364715327622, 372.2323056150237)","(1408.5332398704036, 370.93956316430916)","(1439.8198751469058, 353.6462979244883)","(1476.3001599183838, 348.9856211942808)","(1509.5032291788398, 359.7017757199403)","(1532.8179526759359, 384.082444746573)","(1370.5447555730923, 416.8319201646732)","(1372.7560255545775, 449.15048143253506)","(1372.812724784872, 481.6164606991627)","(1375.0239947663574, 513.9350219670247)","(1331.8418609740702, 547.1947904577752)","(1353.8298224822752, 552.1843227236908)","(1375.6703659917146, 555.0192842384155)","(1394.9140847536662, 551.5379514983334)","(1416.1649562680427, 545.7546300082951)","(1232.7996454956472, 428.42124283686786)","(1257.7699865173427, 413.72480234453485)","(1283.9196715291632, 416.2649278617282)","(1308.9467117811532, 434.0344666360228)","(1283.0918627668636, 435.80348262121106)","(1256.9421777550428, 433.2633571040177)","(1423.7286335893284, 434.8395957062046)","(1448.4041386134925, 415.83401371149)","(1474.2589876277818, 414.0649977263018)","(1496.8366211310497, 427.6728129969805)","(1475.585749616673, 433.45613448701897)","(1449.7309006023836, 435.22515047220713)","(1275.7890019049328, 613.8050462077475)","(1313.3919314362417, 593.9149562204389)","(1351.7319509613792, 584.797719989084)","(1375.874483220775, 589.6398342562339)","(1401.434496237533, 583.561676768664)","(1438.9467070003707, 593.9829952967922)","(1470.5848775046986, 613.4648508259805)","(1443.07441096581, 654.3109763301345)","(1407.6260521856918, 674.0536483186776)","(1379.6166324202115, 675.9700823026315)","(1353.4669474083905, 673.4299567854381)","(1315.3650646504902, 654.3903552525468)","(1289.0112624096091, 617.2296797175351)","(1353.5009669465674, 610.6525690033736)","(1377.3486632084318, 611.1855417681419)","(1403.2035122227212, 609.4165257829537)","(1455.6503002451288, 616.6513475685312)","(1405.2673642054408, 639.5805162996248)","(1379.4125151911514, 641.349532284813)","(1353.2628301793304, 638.8094067676196)"
9,4,0,0.1334666666666664,0:00:00.133467,0,"(1110.549704671411, 437.2652176237242)","(1112.4531623031198, 489.57040967110015)","(1122.8594905531206, 543.3231413545661)","(1137.4374684630345, 596.7567304410989)","(1156.0275247343943, 647.785352100742)","(1188.5800696215824, 689.3536753512934)","(1235.0951031245986, 721.4617001927529)","(1288.9960081566405, 740.416490860608)","(1342.0990566963496, 748.9421573786809)","(1391.6801387199027, 738.8549717256133)","(1435.8130006958104, 712.4003300298277)","(1470.645135561093, 674.0690245481703)","(1492.4836075512371, 630.4376723674435)","(1505.3404950276895, 579.1013060607577)","(1511.7803367158062, 526.1578288195152)","(1514.2081000424769, 475.61931900516237)","(1510.3783888792782, 425.5595230862093)","(1155.8223616363657, 370.86076156183435)","(1181.1828001426659, 345.84226155224826)","(1216.3226796549911, 338.9578998184031)","(1252.5795582565825, 346.6743118942527)","(1285.143501093661, 360.9673410569046)","(1364.883558527403, 361.16110620504264)","(1395.0539318874826, 344.1667629183488)","(1428.1079865698514, 337.44197248297036)","(1460.3527868099966, 347.5633519857095)","(1483.1258906911596, 370.99753696051994)","(1326.198916599141, 403.9832039435459)","(1328.752057374607, 437.3564012228479)","(1333.2314516815625, 468.48420237372693)","(1335.784592457028, 501.85739965302895)","(1291.9708730780537, 532.4836910087273)","(1313.3078352730172, 537.1454525139303)","(1334.6447974679809, 541.8072140191333)","(1355.1839031706115, 536.0398513745544)","(1373.6371840432855, 530.4320600284423)","(1192.8656987803997, 416.2815918753652)","(1219.1835650774995, 403.7780408455174)","(1244.532605633909, 406.0348349238309)","(1268.912820449629, 423.05197411030554)","(1243.8829224901522, 424.9668296919049)","(1218.5338819337426, 422.7100356135914)","(1380.0998216311832, 422.9379946114008)","(1401.7673243729705, 404.49611168861713)","(1426.9567936309136, 404.66708093697423)","(1448.9320410197436, 417.67214176200275)","(1430.4787601470694, 423.27993310811496)","(1405.2892908891263, 423.10896385975786)","(1238.1953454948068, 597.4406074345271)","(1276.5494468762452, 577.7221541240106)","(1313.61557992006, 568.5923962617426)","(1336.8787956465135, 571.0087616385225)","(1361.7491223075233, 567.0080812269669)","(1396.079747377625, 576.9698894312395)","(1424.6316118532573, 593.6678860207809)","(1400.54774373469, 635.372984670018)","(1368.4511168431209, 654.6127240851347)","(1341.4949653521546, 658.772975795157)","(1316.1459247957448, 656.5161817168436)","(1277.005364871864, 638.5302167896788)","(1251.0294370714782, 600.6548293036402)","(1315.5304355016594, 593.622294221219)","(1338.634079929646, 593.9528347680427)","(1363.6639778891226, 592.0379791864434)","(1412.2762341719856, 596.711138641537)","(1363.8121512376986, 621.3990981042992)","(1340.8680781081787, 623.154382387432)","(1315.6786088502356, 622.9834131390749)"
9,5,0,0.166833333333333,0:00:00.166833,0,"(1183.9061089434238, 463.3325761316637)","(1183.4976249587558, 518.3984866203798)","(1191.848853089746, 572.8289775773902)","(1200.3589361036627, 629.4493965633151)","(1217.4698763503109, 683.2444679886198)","(1249.1160383847287, 724.9779150888667)","(1295.6151319727687, 759.0295939218847)","(1349.9208083789083, 779.3062850497099)","(1405.6221383993302, 788.4744811500361)","(1459.8937744734144, 777.9333249901315)","(1506.324787397343, 750.3493092476899)","(1540.8530308791405, 710.4199997463934)","(1563.9550695675862, 664.7151805729854)","(1577.8208314915942, 613.0759968445398)","(1584.7990995630055, 557.5335217070442)","(1587.5563664595147, 504.49868436431615)","(1583.7438492692802, 451.94041167036744)","(1216.0515291813247, 390.5543461966492)","(1242.9320447279492, 366.58995242946014)","(1279.6842565707168, 357.31963533296704)","(1315.3585245650552, 363.53766932180207)","(1349.637138945111, 380.8641983381362)","(1433.3309686926427, 381.397496873675)","(1465.0679049458756, 363.68517742737663)","(1499.7890436426553, 356.76364324272447)","(1533.5910933739317, 367.52038817231505)","(1557.3966322581944, 392.210975690025)","(1392.5506508899543, 426.18322708157996)","(1395.0923290167775, 461.22207554421243)","(1397.4751522606741, 494.07099597793035)","(1399.8579755045707, 526.9199164116484)","(1356.0934552583358, 560.9148613579071)","(1378.4693001962605, 565.8960966153862)","(1400.845145134185, 570.8773318728654)","(1420.3956425114895, 567.2577098976129)","(1439.6284301229407, 559.2582318645314)","(1254.9028948341918, 440.57094076377484)","(1280.0700470006811, 423.33518596625584)","(1306.6668931135084, 425.80878342896756)","(1332.3446502608329, 445.960660005922)","(1305.906659030932, 445.6769905721248)","(1277.2787397721165, 445.552176021254)","(1449.0462553250086, 446.3010633264787)","(1471.864624579657, 427.0342353829716)","(1498.143760926631, 425.1279767878543)","(1521.1550253962616, 438.8689241609916)","(1501.7633829018837, 444.67847416515866)","(1475.4842465549095, 446.5847327602759)","(1299.5411169365223, 631.0606389472833)","(1337.5301275106458, 608.4918987943767)","(1378.6621954112427, 598.9038719320307)","(1403.2279683780816, 603.7262523065833)","(1426.9994669302887, 597.5989925365635)","(1465.0225178364678, 605.8480996713865)","(1495.0801310416214, 625.6822664824881)","(1467.7570911782732, 673.8947234506635)","(1433.9890817790522, 693.9558258088027)","(1405.5200174031631, 696.0209392868466)","(1378.9231712903359, 693.5473418241348)","(1337.91591794061, 674.5074494276655)","(1310.6496119640215, 632.4562925615656)","(1378.3785259774454, 625.3418631619314)","(1402.6265891784317, 625.784387478655)","(1428.905725525406, 623.8781288835378)","(1482.0994177510604, 628.8253238089613)","(1431.6062585351556, 661.1069053750848)","(1405.4859770711075, 665.2030919991166)","(1378.8891309582802, 662.7294945364049)"
9,6,0,0.2001999999999996,0:00:00.200200,0,"(1123.6769399700406, 445.3620394138972)","(1125.3965464746486, 496.0847372385605)","(1133.7554284242, 550.5427392586637)","(1148.2752846717183, 602.4156374605814)","(1164.9019435904452, 654.1291019468401)","(1195.7979200606542, 698.4061224098601)","(1240.6443466510277, 731.0330935072243)","(1293.2802490635993, 754.5951190571184)","(1349.173154524634, 765.1974611484434)","(1401.3649201578696, 754.8912102433424)","(1445.9608080522075, 728.2088391155502)","(1478.90664658089, 687.5760178675936)","(1503.10640699342, 643.367326139856)","(1516.1344191872715, 591.5285923055795)","(1522.8420233674974, 540.1681596182801)","(1527.442824876515, 488.9671606466398)","(1523.6164157006986, 438.40389653763555)","(1165.4030209825162, 380.7572202043518)","(1193.144487507186, 355.3503188018319)","(1228.4818317707538, 346.31953762200294)","(1265.0946457595937, 354.1431778118422)","(1298.1315892686525, 370.71289611783345)","(1378.668391921553, 370.97482293641605)","(1409.1543959800674, 353.83569850307117)","(1442.5443712880856, 347.07115371010974)","(1477.050382605717, 355.05422761560794)","(1498.0842449501608, 381.00775890038744)","(1339.5615790949041, 414.19274800255823)","(1341.9530848297895, 445.79478807068597)","(1344.5040242803339, 479.5036308100221)","(1347.0549637308782, 513.2124735493584)","(1304.8847459390668, 543.9490163039085)","(1324.3242711269204, 548.8345208766028)","(1345.8705989859827, 553.560591733638)","(1366.6197582667498, 547.7526492346308)","(1385.2621148763083, 542.1041404512827)","(1206.992444524427, 426.3438747602852)","(1231.317474284975, 411.7898541451259)","(1256.917973770795, 414.0902548996346)","(1281.687140310679, 433.4045107394705)","(1256.2460745405178, 433.21091265617025)","(1228.6982060991481, 433.17674828852904)","(1393.9854167473663, 433.3817344943763)","(1415.7253426897287, 412.66673958125045)","(1441.0069747442308, 410.75353499334216)","(1463.350471181588, 426.01361920642)","(1442.601311900821, 431.82156170542726)","(1419.4264825175273, 433.57533257767653)","(1248.4110462281317, 609.669871523067)","(1287.1648272558211, 589.7862095558775)","(1324.4495404749382, 578.4891919891809)","(1348.2621047208681, 585.1626318017658)","(1373.224869344052, 579.0358218714405)","(1407.7308806616834, 587.0188957769386)","(1434.606849872776, 606.1737179011155)","(1410.2476557445866, 648.2756069576444)","(1377.9737164461815, 669.7877704490654)","(1350.585281720471, 671.8604087526328)","(1324.9847822346505, 669.560007998124)","(1285.4679969963072, 651.3617881679013)","(1261.3707296867008, 612.9268745715298)","(1324.415376107297, 606.0370604305506)","(1347.7496392062496, 606.3900922295098)","(1373.0312712607517, 604.4768876416016)","(1424.232270232392, 609.0776891506191)","(1375.2633432799782, 633.9721250385207)","(1349.981711225476, 635.8853296264291)","(1324.381211739656, 633.5849288719203)"
9,7,0,0.2335666666666662,0:00:00.233567,0,"(1154.8976169486377, 459.97734727513347)","(1154.8634364376287, 514.1534572241121)","(1163.6136472558865, 569.79932914647)","(1176.6706024612554, 625.1033959587397)","(1193.8633994986915, 677.9122854673656)","(1227.7704664194403, 722.8938379549718)","(1271.5898815327466, 756.2540166995796)","(1325.4925473936546, 780.1461938947443)","(1378.198895369254, 788.9647657350197)","(1429.3671203494566, 778.4029878332946)","(1474.690477947151, 748.802665299657)","(1510.3749314403585, 706.9657198248622)","(1534.7798163006555, 659.5231705446209)","(1545.5808577794426, 604.4925478204218)","(1554.399429619718, 551.7861998448224)","(1558.911257072882, 499.42165697931125)","(1554.6386931967797, 445.58735214042076)","(1190.6846119748716, 392.12903292262706)","(1218.951894579165, 366.049303022898)","(1255.0465142044782, 356.68384300648154)","(1292.5083542701443, 364.54536053850995)","(1326.3470601688755, 381.36217195484903)","(1406.5345389955655, 381.49889399888445)","(1437.6388040135912, 363.86175031833363)","(1471.750954000393, 356.82056505051685)","(1507.2303244275472, 367.00635733114507)","(1530.9857795786768, 393.29117029692713)","(1369.0385184188908, 427.8134864158346)","(1371.602056744552, 460.11406931916883)","(1374.1655950702136, 492.41465222250315)","(1376.9000359509191, 526.868607319393)","(1331.7475809082687, 558.6223020465861)","(1353.9649130640014, 565.5267652703677)","(1376.01134266469, 570.2778563005936)","(1395.049887296602, 564.4329889180855)","(1414.0884319285146, 558.5881215355773)","(1231.2226980313312, 438.75124993865666)","(1256.037749023734, 423.78018611679386)","(1284.3733926500452, 425.86519728833184)","(1307.6161401360423, 445.6898936734471)","(1281.6047712583309, 445.5873521404206)","(1255.5934023806194, 445.48481060739414)","(1422.4284766146666, 445.24554703033243)","(1446.9017224969812, 425.96773882135835)","(1472.7421888196486, 423.9169081608293)","(1493.4897590020018, 439.6057627138773)","(1474.4512143700895, 445.45063009638545)","(1448.439845492378, 445.34808856335894)","(1276.5802361400342, 628.0087393944895)","(1311.820342990127, 607.8764184102948)","(1352.0508044475073, 596.0157810902344)","(1376.2506062417515, 600.5959695654162)","(1399.7667978158192, 596.5626692663757)","(1437.3995404365292, 606.5775589919597)","(1464.9490323096377, 626.0604502669868)","(1440.3732448942965, 671.3496273536724)","(1407.6283153478475, 695.6177901699341)","(1379.8053793866686, 699.9928955790629)","(1353.452205398869, 695.5836096589252)","(1312.811577809383, 674.9727615206073)","(1287.6889022179005, 631.4609710063801)","(1352.119165469525, 624.1805221615017)","(1375.9771621536809, 624.4539662495722)","(1401.8176284763483, 622.403135589043)","(1452.199701703348, 629.239237790807)","(1404.7229719120978, 659.0104628794886)","(1378.8825055894306, 661.0612935400177)","(1352.871136711719, 660.9587520069913)"
9,8,0,0.2669333333333328,0:00:00.266933,0,"(1148.2974796462595, 456.3040784440986)","(1148.547736944138, 510.41653144448935)","(1157.579750331212, 565.9509009100994)","(1170.9116391091093, 621.1212597606135)","(1188.3613979702823, 673.7776703006195)","(1220.4967100842414, 720.8601682969653)","(1266.7715595283426, 755.9189406634157)","(1318.4041902133906, 777.532070934751)","(1373.4266697515218, 788.0315021139313)","(1424.4791585187604, 777.2135616465418)","(1469.5937241272422, 747.4101925355426)","(1505.198512416337, 707.5851561776767)","(1529.3255909981804, 660.0703955759042)","(1541.9749598727724, 604.8659107302249)","(1548.3565209686772, 552.3573795026017)","(1552.5881443691703, 500.0308535825266)","(1548.2200169880161, 448.4323488926438)","(1186.0180796356005, 390.3157791261952)","(1214.2971542958846, 366.26832786640415)","(1250.482084502789, 358.8743622472631)","(1287.9410518625295, 366.5299604960045)","(1321.8281650616389, 383.1493201414893)","(1401.9218757145193, 382.8649368484454)","(1432.8969039928593, 365.0852933673416)","(1466.9318965043517, 357.8733330557487)","(1502.2409261686807, 365.71093661203815)","(1523.9564344255118, 392.02207888445855)","(1364.531160345109, 427.1718539046829)","(1365.2933075704666, 461.7528623388195)","(1368.023387183688, 494.0019277699962)","(1370.9354721044574, 528.4009308965847)","(1326.0029118035234, 560.3542377029958)","(1348.0483046802854, 564.9839977137502)","(1370.0936975570473, 569.6137577245047)","(1391.4110692036172, 565.643766953612)","(1410.396497847227, 559.7058437948557)","(1226.7531425312068, 436.6702558923487)","(1251.6423683384078, 423.73650372471275)","(1279.955568993857, 425.6703101174112)","(1303.2749990234558, 445.3496339960481)","(1277.2937413709665, 445.38375999121337)","(1251.1304784109288, 443.26794829096684)","(1417.9497181104725, 444.30310347764663)","(1442.2929279950292, 424.9195382237753)","(1466.124247952107, 425.06741753615813)","(1488.8976620590615, 438.2969283285597)","(1469.9122334154517, 444.23485148731606)","(1441.9630433750986, 446.6009204854412)","(1268.932872555476, 627.980584788832)","(1306.1757086125033, 607.5049876896722)","(1346.478508902683, 597.5970737600232)","(1370.673839474857, 602.0448284632296)","(1396.1090812047023, 595.5608893818289)","(1433.750053871991, 605.3664253259822)","(1463.519296987825, 624.4997332819747)","(1437.2422807105697, 672.1964991912955)","(1402.5133929640506, 696.7899663737307)","(1374.5642029236972, 699.156035371856)","(1346.2510022682482, 697.2222289791574)","(1307.5179977556706, 674.5170668625335)","(1280.0465716476313, 631.3704336419152)","(1346.5126348978483, 623.5783314125126)","(1372.493892550338, 623.5442054173474)","(1398.2931448952793, 621.3601417267703)","(1450.9836814304506, 629.8916405180869)","(1399.601308043281, 662.3909632471423)","(1373.8020556983397, 664.5750269377194)","(1347.638792738302, 662.4592152374728)"
9,9,0,0.3002999999999994,0:00:00.300300,0,"(1114.8268683077656, 446.82650552328266)","(1117.5815920860725, 499.60061209773636)","(1127.0345238896405, 555.9981520237392)","(1138.3963306765165, 610.0981837362991)","(1157.9765872418272, 661.3177573902145)","(1191.6962351505642, 704.8675399435324)","(1237.257766189285, 738.8386564129448)","(1290.0661639311033, 759.413356831835)","(1344.006170195961, 769.2777826437808)","(1393.89981871177, 758.3046090870394)","(1439.9414260935978, 728.597027759986)","(1474.4954924082122, 689.3450715163918)","(1497.7563342706799, 642.6519319546323)","(1509.9182682960684, 590.620800673083)","(1515.7706275263306, 539.1726192367355)","(1519.5197951582172, 487.9187544154553)","(1514.6618797815347, 435.3389644560689)","(1157.3707766183823, 379.261475425471)","(1184.8722928449656, 355.50912683077433)","(1222.3411083855892, 347.805044562812)","(1256.963757034933, 355.21193671361254)","(1290.2604805461706, 371.2259118729822)","(1368.6615195312645, 370.3457719106185)","(1398.654860586358, 350.6054898976055)","(1434.2148011436734, 345.1989158430859)","(1467.1228914247763, 357.0065078057046)","(1488.5777318060304, 382.59914904897994)","(1332.5872114634767, 416.1016195644064)","(1333.3987690911108, 447.84381015510553)","(1336.5078349321875, 481.4948757291129)","(1339.6169007732644, 515.1459413031201)","(1295.872801604879, 546.7623976134818)","(1317.4876674338357, 551.128806257935)","(1339.1025332627921, 555.4952149023885)","(1357.8369410331038, 551.6431737684073)","(1376.3770321883485, 545.6879410360507)","(1197.7886325523802, 426.43469133033796)","(1222.0553486575493, 413.58693395765306)","(1249.7854726665646, 415.26720115852913)","(1272.7605548009924, 434.3559509916107)","(1247.3279390054195, 434.5845587740429)","(1221.8953232098465, 434.813166556475)","(1385.201292590228, 434.5731283849213)","(1406.7818672518197, 415.6101128321774)","(1432.0201664323251, 413.27831345136974)","(1454.4122987215508, 426.057488489325)","(1433.9633325829982, 434.3102294351243)","(1408.5307167874253, 434.5388372175564)","(1242.6186186873178, 613.1958191882543)","(1279.115851152605, 594.9757789284148)","(1316.1960334630942, 583.0653134637016)","(1340.1084075054932, 589.3405970914631)","(1364.9580734558642, 582.8024145139046)","(1397.6718471218999, 592.5068148781479)","(1428.8653790347619, 608.7151066525848)","(1403.3070289588513, 653.4993712310362)","(1371.4048129204498, 675.5371614574921)","(1346.3608303550116, 679.9721524366751)","(1318.4363897309288, 676.1886936374236)","(1280.5446497928058, 656.3569685114376)","(1253.5232099093298, 616.4306193096687)","(1318.5278328439017, 608.3036126442071)","(1342.0515736561663, 610.3725130752177)","(1364.992364623229, 606.131838711102)","(1414.5316710762684, 614.2817061548069)","(1368.295747079373, 641.8860958834848)","(1343.0574478988676, 644.2178952642923)","(1319.533707086603, 642.1489948332818)"
