,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,18,0,0.0,25.111980763666573,144.50236542268323,15.78507133691494,19.60916252168059,38.942829133716536,40.68133322134919,50.89323825759308,110.99548154697985,91.4720666896984,78.92535668457424,91.2026343910636,105.23380891276577,47.35521401074459,12.277277706489372,10.523380891276474,28.0623490434042,17.6264448451683,17.6264448451683,17.53896815212761,57.87859490202118,42.093523565106295,80.67925349978691,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,18,1,0.0333666666666666,19.639392686309684,152.08550924194444,12.29620478335221,21.369969634585125,39.0028647489312,40.74404897472451,52.7272890502406,105.52770381351984,84.33512873889289,74.65552904178105,86.07343348346524,103.63944031682549,42.15841640006465,10.53960410001605,12.29620478335221,26.34901025004035,17.566006833360234,19.40228871048422,17.566006833360234,59.72442323342477,47.42821845007262,70.28598141219365,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,18,2,0.0667333333333332,14.47469655299139,146.74473619505125,12.287203514918588,19.62501593766584,38.97431323556007,38.97431323556005,54.44306259075452,100.43714270378732,80.9160136154265,73.72322108951141,84.25510981658442,101.80825769503952,38.61692533260123,7.021259151381969,15.797833090609627,22.8190922419916,17.553147878455093,17.640695293761592,17.553147878455093,59.6807027867473,43.88286969613768,84.25510981658431,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,18,3,0.1000999999999998,11.279358758483715,152.43835326312092,12.483962478042258,16.442349581355163,37.62135385361277,39.59842151629102,55.286119545615406,94.79024390164052,78.55164415290956,73.12035165710427,82.03746771284875,98.08827661318868,34.776752617403304,4.458558027872186,15.159097294765502,20.509366928212216,16.149584041246978,17.923181451866395,16.9425205059145,62.41981239021101,46.36900348987104,74.9037748682531,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,18,4,0.1334666666666664,9.620872731946871,150.92921704666574,16.078960939655303,16.17790932551629,37.687339178050735,39.948499631814585,55.41189553093151,96.73807781992184,80.57326175403985,75.92842665948342,82.18135591379371,98.260316853449,34.83774870258651,6.252929254310402,13.3991341163794,18.75878776293121,17.954617506710775,17.95461750671075,17.86551215517261,58.95619011206941,44.66378038793136,75.03515105172482,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,18,5,0.166833333333333,3.899554282046123,145.59496521680128,13.951469530568602,14.380845626780154,38.52475442135475,38.52475442135452,55.83312043686868,85.8964798466868,71.69243318743514,70.62931449850362,78.47701610944853,94.17241933133823,30.51883959811892,0.8719668456606087,18.311303758871414,14.82343637622921,13.95146953056866,15.791991230286008,15.695403221889704,62.78161288755882,47.08620966566912,76.75289728802986,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,18,6,0.2001999999999996,3.8909843098295056,143.36574445014168,15.660909749095026,16.04293929704822,36.58353026570311,40.36134360460445,55.71041710815496,90.75256933685525,74.90523778812286,73.08424549577683,80.04464982870809,93.96545849457029,31.32181949819005,3.480202166465688,15.660909749095026,15.660909749095026,15.660909749095085,16.042939297048164,15.660909749095026,59.16343682991459,43.50252708081956,78.30454874547536,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,18,7,0.2335666666666662,4.107676899679331,160.33626318685862,16.53308059911933,18.461711517235123,44.241034158464906,44.43131905449823,58.8989877306895,97.63836527907402,79.18339683745783,77.15437612922369,84.50241195105457,97.36147463925852,32.14765672050987,6.429531344101974,17.451585076848232,15.614576121390542,16.533080599119387,16.533080599119444,16.533080599119444,60.62129553010442,45.92522388644272,75.33976639126467,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,18,8,0.2669333333333328,3.929204838377809,148.27217723696984,15.91206683167491,14.490191475694033,37.06804430924246,37.27571004788365,58.01401420606235,91.52601733476864,77.33649375574579,75.55933439875253,79.07372204520607,93.13127263102058,28.115101171628908,5.271581469680314,14.05755058581451,12.300356762587626,17.659579365631277,15.912066831674853,15.814744409041168,57.98739616648453,43.92984558067008,77.3165282219793,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,18,9,0.3002999999999994,5.53249816587983,147.6254639291298,14.10515805336904,16.12986533178288,36.90636598228251,38.845859787169125,57.734474671119074,92.98877032964116,77.05878259718436,74.35500525825944,78.72882909698058,92.72506538088828,27.99247256781541,6.998118141953796,13.996236283907706,12.246706748419228,15.745765819396128,15.84266375439458,14.871001051651774,57.734474671119074,45.487767922699845,80.49737301161954,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
