,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,78,0,0.0,3.071430309881982,162.7858064237527,17.509846796161142,26.86404357793868,33.71585591216304,37.11223363899751,57.50222860060417,100.1163793179793,73.26504132582757,72.75627820199486,91.21682640250106,54.29573000148878,16.288719000446577,24.976035800684823,3.257743800089429,5.429573000148821,26.4214425606596,28.97581559185473,28.23377960077414,41.26475480113146,95.56048480262018,62.682768348523545,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
1,78,1,0.0333666666666666,6.807586176010444,161.85743004605987,15.672240317905606,20.42275852803137,37.59612348482445,38.14678764556194,59.54206126849639,102.3404606052796,81.97419279170899,76.42254577844494,90.41540627308972,51.66594644176553,12.916486610441323,27.98572098928969,8.610991073627588,4.305495536813737,26.18930692569717,26.628019303363047,25.83297322088282,45.20770313654487,101.17914511512424,71.00805147563496,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
2,78,2,0.0667333333333332,7.721356963599192,158.42899912665683,13.544156089713582,20.316234134570426,33.245316801013246,35.318837982600606,61.323774881703145,102.3681975953804,82.07915039523314,76.02392845529448,89.94380267950339,53.53797778541866,11.778355112792156,26.768988892709217,9.636836001375286,5.353797778542003,30.66188744085157,28.571428571428573,27.83974844841771,44.971901339751696,100.65139823658711,70.63767596520103,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
3,78,3,0.1000999999999998,4.890574918429031,154.9162460527582,13.83263475488802,22.834324209713845,33.95341293860421,33.95341293860421,60.05657860169294,101.31873827512716,78.52381166147896,74.36247417330742,89.6723953266353,54.67828983331424,13.12278955999534,26.245579119990797,8.748526373330265,6.561394779997727,28.76722469988629,27.053323729306868,27.339144916657062,41.55550027331879,96.23379010663297,61.5901848754888,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
4,78,4,0.1334666666666664,4.910434157428783,162.97907766848692,15.987215339548635,22.92704793022565,34.722012912879435,38.913447996637885,58.14252642210296,100.15359835576751,77.23599392908245,73.56643265281923,87.84051660038119,48.312284130209605,10.980064575047663,28.548167895123925,8.78405166003813,4.392025830019065,31.44211996975039,29.298466592539945,29.646174352628638,41.72424538518106,98.82058117542891,68.78114379067696,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
5,78,5,0.166833333333333,9.808017346474802,153.20612860318366,13.870631151375347,20.805946727062896,31.932590957339496,34.046678420052274,60.65923724610891,88.08123820811541,67.27613589412472,67.98731988476595,85.53243469373774,50.44220507579405,8.772557404485951,15.351975457850358,2.1931393511215447,2.1931393511215447,28.846244416296138,29.829920205826,28.51081156457917,37.28336896906518,94.30499209822364,61.75936487089198,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
6,78,6,0.2001999999999996,6.206774317850923,160.20813525554385,13.878769295714442,20.81815394357168,34.06665420775984,36.191402469549736,63.33495432171212,103.41778700258769,82.60491451192777,76.80491366532021,92.16589639838436,54.86065261808585,12.069343575978904,25.23590020431948,7.68049136653201,5.486065261808562,27.143551852162407,27.757538591428997,27.430326309042982,37.30524378029838,107.52687913144835,64.5400079691991,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
7,78,7,0.2335666666666662,4.923585039965026,159.78531701919044,18.81299202222281,25.772510477135377,35.84424014016369,38.01058672117269,58.75386460104063,106.5361867730807,80.7828128542256,75.96534881230491,90.2776609073768,57.24924838028778,16.51420626354445,27.52367710590761,5.504735421181522,5.504735421181408,26.78719868733461,27.23592669913233,26.422730021671214,46.23977753792468,105.69092008668504,71.07719832814246,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
8,78,8,0.2669333333333328,11.024346592560688,160.47147355826232,16.0516909302712,27.88963595808627,36.36363636363643,40.65578140908717,57.24173679839429,111.55854383234488,83.6689078742586,74.96555682941198,92.60451137750896,57.326602281315104,19.843823866609,30.868170459169733,8.819477274048495,11.024346592560503,31.181560935001635,29.41662575288789,29.76573579991361,48.50712500726655,103.62885797006952,64.20676372108524,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
9,78,9,0.3002999999999994,6.105625108726644,155.49877660193056,16.439898730535752,28.80017603756905,33.51148417028738,37.699454041695695,57.6003520751381,107.93322294408637,79.19680677381308,73.39459160197873,92.82257173191432,56.125275930924886,18.34864790049471,29.141970194903365,5.396661147204327,9.713990064967788,28.392798005212,31.43062894948648,29.141970194903365,47.49061809539796,116.56788077961328,81.25873671573711,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
10,78,10,0.333666666666666,6.081408617372453,147.622984345524,15.65298346516977,24.51494187299085,31.305966930339512,33.3785689401153,57.893285242443824,103.38394649533372,78.88269171559133,73.10348963267768,90.30431072271938,58.05277117889102,18.27587240816933,24.726180316935142,3.225153954382904,9.675461863148485,26.15712750421745,28.685947076309613,26.876282953190294,47.3022579976149,111.80533708527167,76.19983156883069,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
11,78,11,0.3670333333333326,4.969883674710873,152.60051899722228,16.18076894482094,27.492038091943257,32.36153788964191,36.65605078925755,57.142857142857146,104.10690444529428,76.63940932320477,72.23448528998131,93.34918099012964,60.01018777936906,21.11469570014833,23.33729524753244,1.1112997736919397,12.224297510612132,24.84941837355487,25.34153383763748,24.44859502122449,51.11978958983292,106.68477827443388,71.15790515981014,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
12,78,12,0.4003999999999992,5.009715745521038,156.0106241415132,16.310452771758907,27.71237822053936,34.271728678652444,37.5561653263728,61.96676151931055,102.17855337586104,74.47477867744105,73.93362870257943,96.33775861245203,62.73156374764312,19.04351042339169,19.04351042339169,5.601032477468152,10.081858459442628,27.25580038794129,25.048578727605666,24.644542900859847,51.52949879270693,105.29941057640104,80.96543820335255,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
13,78,13,0.4337666666666658,5.0171976980757815,157.2713425766809,14.190778059451183,22.881942072839056,37.00502178274858,39.75951116614635,59.02408446925715,99.05630678894714,76.18875306898815,72.92216821144143,98.72539696318222,60.58149359104368,21.31571070795985,16.8281926641788,3.36563853283576,12.340674620397747,27.29650661074825,25.58278896604033,24.681349240795555,51.60645750348158,98.72539696318216,71.8353388801287,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
14,78,14,0.4671333333333324,2.228248015021336,157.82855444726692,16.221890409927123,23.263592254694988,34.591711451787006,38.91467860610289,58.6160535841609,98.37153492171866,75.16828804965911,73.53218449570659,95.81466464592064,60.16269640557812,20.054232135192706,17.825984120171256,2.2282480150214496,11.14124007510702,29.30802679208044,29.728536467971985,28.96722419527828,49.02145633047104,118.09714479613478,78.96931084831171,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
15,78,15,0.5004999999999991,2.213698131649835,151.9893604723176,16.8590226955208,25.240042082951508,33.86306991146082,36.50924488010061,57.93802465892551,99.88661259243624,74.67745856524687,73.05203834444808,90.76162339764768,57.55615142289855,16.602735987374558,23.243830382324404,1.1068490658249177,7.747943460774877,27.381933660075543,30.10954985287942,28.77807571144922,48.7013588962987,115.112302845797,82.14580098022664,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
16,78,16,0.5338666666666656,7.066652533375847,157.79377809183222,16.26865586167354,27.64136291538863,34.69143454027124,36.85515055385152,61.36198646777099,112.22413812779686,84.59346860920074,79.33084690655562,93.85621324155876,60.33613708385917,16.76003807884979,32.40274028577619,7.8213511034632575,7.8213511034632575,27.641362915388743,26.15616216068942,24.58138918231305,46.92810662077932,111.7335871923318,80.75795744313369,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
17,78,17,0.5672333333333321,9.20962068165016,160.3886887501683,17.011056196750296,29.800756140997446,39.58057568270354,41.72823312244393,56.94740789169939,112.68372000979775,82.88658613485144,75.94447768463306,96.04742765997707,60.30884992603217,22.33661108371564,31.27125551720178,6.700983325114635,13.401966650229385,27.628862044950537,28.25382649356129,26.80393330045871,49.14054438417435,118.38403874369271,83.4564662448881,"{'neutral': ['m1', 'm3', 'm12', 'e1', 'e2']}"
