video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
24,0,0,0.0,0:00:00,0,"(247.64862036148085, 737.6097838514825)","(251.5583397306587, 793.9694926317575)","(260.10516811909406, 847.8482831412252)","(273.3540510312583, 901.5971826417501)","(293.52612472007297, 950.4491911051321)","(327.6744709711315, 994.2094720179568)","(368.68106249436914, 1030.721834631774)","(414.12992652345, 1057.7001971891907)","(461.47519928309566, 1068.156423409085)","(505.8199897361629, 1055.1673225148065)","(544.9431616297301, 1023.4998945345551)","(579.1694424861544, 984.9092757776533)","(606.2127505480424, 941.8114390104367)","(623.72205855353, 894.2713297373771)","(636.4643665308174, 844.5100842113957)","(644.4396744799044, 792.5277024324924)","(647.6479824007913, 738.3241844006678)","(298.2022010420133, 693.8624920395521)","(325.8949641486153, 674.2749278909798)","(360.9655365631676, 666.2476635383157)","(396.4257820045483, 672.326562756838)","(427.4437549400857, 687.939462031761)","(516.7178453864627, 683.1205055999835)","(544.5404995020076, 668.2349959751402)","(577.3249901591668, 662.6237043888119)","(608.0831810768186, 668.8324946162771)","(625.254772459055, 694.2391759654861)","(473.60701951835193, 740.7791244696864)","(474.58120208542283, 776.0445333976529)","(475.49043914802235, 808.958915063755)","(478.8156489769576, 844.15937848725)","(430.09353152251845, 869.0335066997936)","(451.38266788824114, 873.15105168328)","(472.7367497584352, 879.6196239286307)","(493.70115860180096, 871.9820326027949)","(512.3794856877736, 866.7604140432949)","(339.728356601022, 749.1830727482848)","(363.0437927062522, 741.4805359179775)","(388.905092586761, 740.7661353687922)","(415.22101099856945, 756.5089256526578)","(387.13857486513905, 761.9903262300435)","(361.2123294801589, 760.3536995173644)","(518.731156025076, 756.002350717781)","(544.2027828787562, 741.1817865974091)","(570.064082759265, 740.4673860482238)","(591.4831101339305, 749.286985555439)","(570.6485922995075, 761.6266314050036)","(544.7872924189987, 762.341031954189)","(382.2157056262074, 924.4709893165749)","(417.15638703181696, 911.7416704401818)","(452.2269594463693, 903.7144060875175)","(471.16506855022755, 907.8968965754754)","(492.19442289806466, 902.6103325115039)","(520.6015865538519, 908.8840682434404)","(544.4365866948533, 919.9897495080487)","(519.809251399301, 965.3736680326582)","(494.5324610590348, 987.2473139386234)","(471.0871339448619, 990.2477962452019)","(447.51191582174613, 988.5462240280513)","(414.07797011987293, 970.6472429957355)","(394.03578744000106, 926.4972890560823)","(450.395496220276, 922.5875696869044)","(471.5547415770559, 922.0030601466619)","(492.71398693383577, 921.4185506064193)","(532.8113413944739, 925.0165315541346)","(493.6232239964353, 954.3329322725215)","(472.5289241441268, 957.2684690746285)","(451.30473328287553, 955.5019513530066)"
24,1,0,0.0333333333333333,0:00:00.033333,0,"(247.64862036148085, 737.6097838514825)","(251.5583397306587, 793.9694926317575)","(260.10516811909406, 847.8482831412252)","(273.3540510312583, 901.5971826417501)","(293.59107022454435, 952.8002183669965)","(327.6744709711315, 994.2094720179568)","(368.68106249436914, 1030.721834631774)","(414.12992652345, 1057.7001971891907)","(461.47519928309566, 1068.156423409085)","(508.17101699802737, 1055.102377010335)","(544.9431616297301, 1023.4998945345551)","(579.1694424861544, 984.9092757776533)","(606.2127505480424, 941.8114390104367)","(623.72205855353, 894.2713297373771)","(636.4643665308174, 844.5100842113957)","(644.4396744799044, 792.5277024324924)","(647.6479824007913, 738.3241844006678)","(298.2022010420133, 693.8624920395521)","(325.83001864414393, 671.9239006291155)","(360.9655365631676, 666.2476635383157)","(396.4257820045483, 672.326562756838)","(427.4437549400857, 687.939462031761)","(516.7178453864627, 683.1205055999835)","(544.5404995020076, 668.2349959751402)","(577.3249901591668, 662.6237043888119)","(608.0831810768186, 668.8324946162771)","(625.254772459055, 694.2391759654861)","(473.60701951835193, 740.7791244696864)","(474.58120208542283, 776.0445333976529)","(475.49043914802235, 808.958915063755)","(478.8156489769576, 844.15937848725)","(430.09353152251845, 869.0335066997936)","(451.38266788824114, 873.15105168328)","(472.7367497584352, 879.6196239286307)","(493.70115860180096, 871.9820326027949)","(512.3794856877736, 866.7604140432949)","(339.728356601022, 749.1830727482848)","(363.0437927062522, 741.4805359179775)","(388.97003809123237, 743.1171626306566)","(415.22101099856945, 756.5089256526578)","(387.13857486513905, 761.9903262300435)","(361.2123294801589, 760.3536995173644)","(518.731156025076, 756.002350717781)","(544.2027828787562, 741.1817865974091)","(570.064082759265, 740.4673860482238)","(591.4831101339305, 749.286985555439)","(570.6485922995075, 761.6266314050036)","(544.7872924189987, 762.341031954189)","(382.2157056262074, 924.4709893165749)","(417.15638703181696, 911.7416704401818)","(452.2269594463693, 903.7144060875175)","(471.16506855022755, 907.8968965754754)","(492.19442289806466, 902.6103325115039)","(520.6015865538519, 908.8840682434404)","(546.7876139567177, 919.9248040035774)","(519.8741969037724, 967.7246952945227)","(494.5324610590348, 987.2473139386234)","(471.0871339448619, 990.2477962452019)","(447.51191582174613, 988.5462240280513)","(414.07797011987293, 970.6472429957355)","(394.03578744000106, 926.4972890560823)","(450.395496220276, 922.5875696869044)","(471.5547415770559, 922.0030601466619)","(492.71398693383577, 921.4185506064193)","(532.8113413944739, 925.0165315541346)","(493.6232239964353, 954.3329322725215)","(472.5289241441268, 957.2684690746285)","(451.30473328287553, 955.5019513530066)"
24,2,0,0.0666666666666666,0:00:00.066667,0,"(247.64862036148085, 737.6097838514825)","(251.5583397306587, 793.9694926317575)","(260.10516811909406, 847.8482831412252)","(273.3540510312583, 901.5971826417501)","(293.59107022454435, 952.8002183669965)","(327.6744709711315, 994.2094720179568)","(368.68106249436914, 1030.721834631774)","(414.12992652345, 1057.7001971891907)","(461.47519928309566, 1068.156423409085)","(505.8199897361629, 1055.1673225148065)","(544.9431616297301, 1023.4998945345551)","(579.1694424861544, 984.9092757776533)","(606.2127505480424, 941.8114390104367)","(623.72205855353, 894.2713297373771)","(636.4643665308174, 844.5100842113957)","(644.4396744799044, 792.5277024324924)","(647.6479824007913, 738.3241844006678)","(298.2022010420133, 693.8624920395521)","(325.8949641486153, 674.2749278909798)","(360.9655365631676, 666.2476635383157)","(396.4257820045483, 672.326562756838)","(427.4437549400857, 687.939462031761)","(516.7178453864627, 683.1205055999835)","(544.5404995020076, 668.2349959751402)","(577.3249901591668, 662.6237043888119)","(608.0831810768186, 668.8324946162771)","(627.6057997209193, 694.1742304610146)","(473.60701951835193, 740.7791244696864)","(474.58120208542283, 776.0445333976529)","(475.49043914802235, 808.958915063755)","(478.8156489769576, 844.15937848725)","(430.09353152251845, 869.0335066997936)","(451.38266788824114, 873.15105168328)","(472.7367497584352, 879.6196239286307)","(493.70115860180096, 871.9820326027949)","(512.3794856877736, 866.7604140432949)","(339.728356601022, 749.1830727482848)","(363.0437927062522, 741.4805359179775)","(388.905092586761, 740.7661353687922)","(415.22101099856945, 756.5089256526578)","(387.13857486513905, 761.9903262300435)","(361.2123294801589, 760.3536995173644)","(518.731156025076, 756.002350717781)","(544.2027828787562, 741.1817865974091)","(570.064082759265, 740.4673860482238)","(591.4831101339305, 749.286985555439)","(570.6485922995075, 761.6266314050036)","(544.7872924189987, 762.341031954189)","(382.2157056262074, 924.4709893165749)","(417.15638703181696, 911.7416704401818)","(452.2269594463693, 903.7144060875175)","(471.16506855022755, 907.8968965754754)","(492.19442289806466, 902.6103325115039)","(520.6015865538519, 908.8840682434404)","(546.7876139567177, 919.9248040035774)","(519.809251399301, 965.3736680326582)","(494.5324610590348, 987.2473139386234)","(471.0871339448619, 990.2477962452019)","(447.51191582174613, 988.5462240280513)","(414.07797011987293, 970.6472429957355)","(394.03578744000106, 926.4972890560823)","(450.395496220276, 922.5875696869044)","(471.5547415770559, 922.0030601466619)","(492.71398693383577, 921.4185506064193)","(532.8113413944739, 925.0165315541346)","(493.6232239964353, 954.3329322725215)","(472.5289241441268, 957.2684690746285)","(451.30473328287553, 955.5019513530066)"
24,3,0,0.0999999999999999,0:00:00.100000,0,"(251.56023112568082, 753.896155133034)","(256.15789308935064, 810.8780978034594)","(265.5117570844031, 867.6750770615532)","(279.5293414046724, 921.9089918916242)","(302.8743663753753, 971.0167778656496)","(335.54683199651186, 1014.9984349836293)","(379.647394165276, 1046.6271784923235)","(428.3191949530913, 1073.3147565573036)","(473.8730410758891, 1081.070008202919)","(518.6870335493606, 1069.8004517230042)","(555.5343876202663, 1037.405431220365)","(589.7261955569836, 997.9685893768177)","(616.5987370342953, 954.052990620385)","(631.3958100208188, 905.8435983633987)","(643.7223002854855, 855.3485867968867)","(651.2001068126036, 802.660437627015)","(651.5436102926478, 750.2497335756407)","(306.8775030851223, 706.4926748869207)","(334.6748616240917, 686.3580862874011)","(370.0689317409639, 677.8365576478406)","(406.0178920948307, 683.5836351024279)","(439.9586782576693, 698.9355983259462)","(525.4778331163902, 693.228155888287)","(553.4601550676912, 677.84976932015)","(584.2829865655124, 674.2694061243036)","(615.4757448879966, 680.2014469912225)","(633.1397507656591, 705.7131862206663)","(482.51347476623414, 752.059732682028)","(483.80821865255496, 785.353146901706)","(487.4810635545671, 818.5540794152186)","(491.24639016274494, 854.1331129444222)","(442.3235676010512, 882.2343399465078)","(463.91144015460446, 886.1582066223984)","(485.4993127081577, 890.0820732982891)","(506.7172584370478, 884.4935359114145)","(525.5571031502467, 878.9974802307057)","(347.2391619903274, 764.4654929805508)","(373.21330975060016, 758.6919921813447)","(396.99431990751316, 757.767175119687)","(423.6158396109463, 768.6403814303201)","(395.26359083498227, 774.5063639356919)","(371.3900989719035, 773.0530799816582)","(528.437247713695, 769.3273883904086)","(554.2264320616363, 758.7976855598199)","(578.0074422185492, 757.8728684981622)","(599.6877964782682, 764.1748361897442)","(578.5623324555438, 772.14147459231)","(552.4032212829395, 773.1587733601335)","(392.1324244976554, 938.9652608430546)","(427.341531202196, 925.6875301721116)","(462.73560131906817, 917.166001532551)","(484.32347387262143, 921.0898682084417)","(503.1633185858202, 915.5938125277329)","(531.9779758926131, 921.6183351008176)","(556.221394580355, 932.5840231176163)","(531.9119175310661, 981.1633421992658)","(506.492660007788, 1001.2054490926197)","(482.8966132632066, 1006.8864681856601)","(458.93063969396206, 1003.0550832159352)","(424.8973718249577, 985.3250189767255)","(404.2078929884434, 943.2590543436083)","(461.0048722465373, 933.905190348556)","(482.50026309392473, 935.4509560087553)","(503.8106905289806, 932.240519637572)","(542.1377518985388, 937.8951153859934)","(505.1979161214672, 967.9120348729415)","(483.8874886864113, 971.1224712441248)","(462.39209783902385, 969.5767055839254)"
24,4,0,0.1333333333333332,0:00:00.133333,0,"(253.3262880325294, 751.7356746674897)","(258.0520730586346, 808.6827823933086)","(267.53160633585173, 865.4341475440815)","(279.2901424511018, 919.7107672817759)","(302.8351779066086, 971.1211564562998)","(337.8730988398032, 1012.5346926909856)","(382.12490241265294, 1046.4261213989123)","(428.4599662484899, 1073.0890564426481)","(476.48680519722245, 1083.01600131997)","(521.1580571451702, 1069.2720762292556)","(557.9157164162672, 1036.8067719966625)","(589.6260135736836, 997.4065879624476)","(614.0099457793866, 953.5462695396894)","(631.067513033376, 905.2258167283882)","(640.8965866231749, 854.8221036540997)","(650.7256602129737, 804.4183905798111)","(653.3262401385819, 751.9314172425354)","(315.9359488221726, 711.063163895477)","(343.67546802866036, 690.8737154407552)","(379.0349660494303, 682.2750237512441)","(414.8838205078147, 685.5607026895126)","(446.5661544402246, 703.3033689561623)","(522.8218690330593, 704.9252360065415)","(550.757130814593, 689.4895358029314)","(581.5586231592968, 685.840334939578)","(610.5704691035821, 696.5502501170829)","(628.0894295701795, 717.2570182344257)","(486.74930877462265, 754.028659118026)","(488.1195067999431, 787.3048968758087)","(491.86657895081953, 820.4832633460685)","(493.33464826366287, 856.136375229407)","(444.3990045022177, 881.9604135229467)","(466.08448549478953, 888.2101943119085)","(487.6720951998385, 892.0831009753143)","(508.86821975479586, 886.4485111364964)","(527.5895988966745, 878.5349184596456)","(358.8874624322182, 771.1980792720415)","(382.7540749753001, 772.5962405223686)","(406.4249449433363, 769.2406535215837)","(430.2915574864183, 770.6388147719108)","(406.71855880590493, 776.3712758982515)","(382.94981755034587, 777.3499887734804)","(530.316013334812, 771.2819689470612)","(554.0847545903712, 770.3032560718323)","(575.5744930078972, 771.7992886096822)","(596.9663601379003, 770.9184470219761)","(575.8681068704659, 778.9299109863499)","(554.3783684529399, 777.4338784485)","(394.3588133530142, 938.7816867362362)","(429.52256879873835, 925.4292467956134)","(464.8820668195083, 916.8305551061022)","(486.46967652455726, 920.7034617695081)","(507.6658010795146, 915.0688719306902)","(534.1050303231983, 921.1229101446062)","(558.4609993038946, 934.4054420227128)","(536.5518125112706, 980.5447632835039)","(508.9101645923057, 1003.1110858637817)","(487.61616874982536, 1006.3688015770435)","(463.7495562067435, 1004.9706403267166)","(427.3134740232217, 987.4237166351127)","(406.43892655583954, 943.0460785497336)","(465.56716583216854, 933.4686739849936)","(487.0569042496946, 934.9647065228435)","(505.97402596661897, 931.8048620971044)","(546.6744999636381, 937.271672585883)","(507.44209527946236, 967.4579739804432)","(486.2459707245049, 973.0925638192609)","(464.7562323069789, 971.596531281411)"
24,5,0,0.1666666666666665,0:00:00.166667,0,"(260.4673355816734, 767.0666351084296)","(265.6368095404756, 824.6652307496793)","(275.6157662353221, 882.033432008364)","(290.1738112836479, 934.3617561484393)","(314.23562461277993, 983.8245501553623)","(350.0907503994579, 1027.9018754698286)","(392.6993115250723, 1062.0146437383587)","(437.3670224448614, 1088.7979907115398)","(485.92263857043486, 1096.1130123579787)","(528.747194429704, 1084.4204974428048)","(565.6102956401038, 1048.9109632299746)","(597.4335197318942, 1008.8223406636647)","(621.8121253370531, 964.2698269351581)","(638.861309646863, 917.6581634124769)","(650.8706168380636, 866.4674115363163)","(658.0704412932198, 815.5070540427207)","(660.4607830123317, 764.77709093169)","(325.84174163449177, 722.9605104961428)","(356.2969990798025, 704.629757433315)","(387.3282424815258, 698.3227112105982)","(423.5145601931409, 698.9994947093828)","(453.1778369483845, 714.450317990148)","(525.5504723716147, 715.8038849877174)","(553.8313828314683, 702.3978118522166)","(587.4977619837787, 700.7850511742615)","(614.2955086058702, 706.7321061742207)","(634.57021427159, 727.4532009561602)","(494.1880370449542, 765.5114730261159)","(495.80079772290924, 799.1778521784263)","(497.29836120958174, 830.4394899627146)","(501.3158632555589, 863.9906719237425)","(452.0834636312007, 892.8619679889189)","(474.0717275172477, 899.0394173714429)","(495.9447942120123, 902.8121253859448)","(517.3570721416469, 896.965867928358)","(536.2494115119769, 888.8300662940314)","(367.31273049619153, 783.6406310041992)","(393.88008273571796, 784.778203268114)","(415.407557856635, 781.3366871785493)","(437.16542736011706, 782.704653825029)","(415.7531494304825, 788.5509112826157)","(391.70573575026077, 789.7028831954408)","(535.9902178315912, 782.7910517184908)","(562.4423728798351, 781.5238826143834)","(581.7955010152949, 783.0070464521455)","(603.4381733274945, 781.970271730603)","(582.0258953978599, 787.8165291881899)","(560.3832230856603, 788.8533039097323)","(401.8286889342104, 950.7053576616439)","(437.32382349813054, 936.9536929522955)","(473.0493524446156, 928.0115109789915)","(494.9224191393801, 931.7842189934933)","(516.3346970690147, 925.9379615359064)","(543.1324436911061, 931.8850165358656)","(567.8710405190228, 945.1614928311735)","(543.6076321051464, 992.1187479277024)","(518.192251778445, 1015.0285893440094)","(494.26003528950577, 1018.5853026248566)","(472.50216578602374, 1017.2173359783769)","(435.5094677354311, 999.7073629034369)","(414.0827901568863, 954.9388544412757)","(473.85573278359306, 944.8447005551467)","(495.61360228707514, 946.2126672016265)","(514.7363360399701, 942.8863483033442)","(555.9625308701944, 948.1422201556082)","(516.57949110049, 981.362210191699)","(495.16721317085546, 987.2084676492858)","(473.4093436673734, 985.8405010028061)"
24,6,0,0.1999999999999998,0:00:00.200000,0,"(258.66556728006384, 760.6504393891641)","(265.8776239717169, 818.1465580142874)","(275.5938670146384, 877.9465280825776)","(290.01798039794454, 935.1421443455486)","(313.7576670079693, 984.7250341006636)","(349.31711319598105, 1028.9990487910895)","(394.09196515666065, 1063.2563180764416)","(440.8701661983549, 1087.7973443188723)","(489.4513814129625, 1097.814089723946)","(532.2228842926274, 1083.9909810649442)","(569.2848422914002, 1048.7320372390848)","(599.0345761444693, 1011.3695768781598)","(623.5756023868998, 964.5913758364654)","(640.8044044836267, 915.7096582597056)","(650.7209824346497, 864.7244241478804)","(658.3337089425057, 816.2433763873236)","(658.634211304658, 765.6588120917012)","(329.0832874777322, 716.7770945149413)","(357.23034206598936, 698.7469527858086)","(390.58610426488485, 690.132551737445)","(424.5428711880848, 695.942264072388)","(456.49628903027, 711.4682194502523)","(533.5250611952871, 710.6668798178464)","(561.8724506916458, 697.4447758831491)","(590.720677458258, 696.2427664345402)","(619.8694065870226, 702.2528136775844)","(637.5990459540031, 723.1878115741886)","(497.16427537486936, 762.7539559242298)","(500.9706386287974, 796.3100530312267)","(502.27281553145696, 827.5622986950568)","(506.079178785385, 861.1183958020538)","(456.6966239383715, 889.6661202065139)","(478.6332963754829, 895.9766698117104)","(500.4698013585437, 899.8832005196891)","(521.9056365254015, 894.1736556387972)","(540.8372853409909, 886.1602593147381)","(370.2521110925852, 780.0829254750073)","(394.39246751881285, 781.4852698317176)","(418.3324890369391, 778.0795763939926)","(440.0688265659491, 779.5820882047535)","(416.32913995592435, 787.7958194369141)","(394.5928024269144, 786.293307626153)","(538.8339362599761, 780.2832603831088)","(565.2781441293707, 779.1814183885507)","(584.610462761163, 780.7840976533626)","(606.2466328361223, 779.882590566906)","(584.9109651233152, 787.9961543450156)","(563.1746275943052, 786.4936425342545)","(408.7164134480683, 951.8701091720218)","(441.6715058307609, 933.6396325347876)","(477.3311194728234, 922.5210451351558)","(499.1676244558841, 926.4275758431345)","(518.1994407255241, 920.8181984162933)","(545.0443184111218, 929.3324320106059)","(567.3816606644361, 945.2590572046731)","(547.648672216441, 991.836923338266)","(522.1059714335029, 1014.5749354077834)","(498.26611736942743, 1020.3846477427261)","(474.12576094319974, 1018.9823033860158)","(439.5679892956954, 998.7484776677668)","(420.8366753882075, 953.7732907989858)","(478.13245910522926, 941.7531963128973)","(497.46477773702156, 943.3558755777092)","(519.1009478119807, 942.4543684912526)","(555.4617336323985, 948.1639133721445)","(520.7036270767926, 980.9186708467356)","(499.26779190993483, 986.6282157276275)","(477.5314543809248, 985.1257039168667)"
24,7,0,0.2333333333333331,0:00:00.233333,0,"(260.72582862068066, 762.6134482540472)","(264.78142690592347, 820.2854306492793)","(273.64875197026777, 877.819935136537)","(287.2590648597266, 932.8110983262694)","(310.35535339941435, 982.7155789209517)","(345.34348097888164, 1027.4646379665965)","(389.6801063006035, 1062.3152876380893)","(438.62224153946545, 1089.8108692329556)","(487.0144651464301, 1098.0595437114155)","(530.0450503423957, 1087.1987889814434)","(567.6452581733754, 1054.8227416534883)","(597.8903979277284, 1017.8411844083932)","(620.6429916974802, 971.4423904670564)","(638.5151197341431, 922.7752110441431)","(651.5067820377175, 871.8396461396534)","(659.6867175621902, 821.041559143138)","(660.6490629180105, 770.449689008584)","(329.18982679189764, 714.9086141869543)","(357.51027583460984, 694.8368396227019)","(390.98614642635954, 686.6569040982292)","(427.2115751775959, 690.4375465675232)","(458.9689719196664, 706.3849838925457)","(543.2429295079314, 706.3849838925456)","(571.7695954126052, 693.5307994969457)","(600.5712171332277, 690.3000686595489)","(629.6477946697987, 696.6927913803553)","(647.176227936526, 720.2702525979531)","(501.4496454837348, 760.5512796344321)","(502.41199083955513, 794.2333670881434)","(505.7801995849262, 827.8467155878675)","(506.74254494074654, 861.5288030415786)","(459.38140564358946, 889.3680794063807)","(481.171654057521, 893.5611555995978)","(503.0306414254396, 900.1600951823657)","(522.0713316798845, 892.392593381816)","(541.1807608883165, 887.030954970817)","(369.4708538283767, 776.3612390514803)","(395.8666121594483, 773.1992471680707)","(417.51938266540554, 772.5805965821862)","(441.71549446888787, 776.7049338214161)","(417.7943384813542, 782.2040501403894)","(393.7357045858462, 782.8914396802611)","(545.3050981275464, 778.5608855790696)","(571.6321175046309, 772.9930303061092)","(593.2848880105881, 772.3743797202246)","(612.6692730349689, 776.6361948674289)","(593.5598438265368, 781.9978332784278)","(569.5012099310287, 782.6852228182995)","(417.86307743534144, 953.1578287064704)","(448.5206509136173, 930.61145179868)","(481.99652150536696, 922.4315162742074)","(503.7180309653113, 924.2187290778737)","(522.8961991277305, 921.2629540564255)","(547.2297888391871, 930.1990180747571)","(567.0266075874908, 948.8960135592661)","(546.5423992993155, 990.4143417675141)","(523.0336770357048, 1010.3486384237922)","(499.11252104817123, 1015.8477547427655)","(477.3222726342397, 1011.6546785495483)","(445.496136938182, 993.3013778349751)","(429.8923943830954, 952.8141339365346)","(480.14056974771347, 941.747162344601)","(501.8620792076578, 943.5343751482671)","(521.1089863240642, 942.9844635163698)","(555.066029593724, 951.6455717187528)","(522.0713316798846, 976.6665509700811)","(500.5560390819017, 982.0969283350671)","(478.7657906679702, 977.90385214185)"
24,8,0,0.2666666666666664,0:00:00.266667,0,"(266.6615557113926, 770.5627017306373)","(270.1099921050103, 828.8412767827764)","(278.4149764196395, 886.8324821354474)","(293.8610977660521, 941.9643589784104)","(321.0175343657915, 989.0929896911856)","(360.0279710685917, 1030.646648234279)","(403.6075859929354, 1067.0563891568925)","(451.75637913882247, 1098.322212459026)","(498.75569348683706, 1110.1618440771138)","(541.889885377005, 1097.8624209398772)","(576.4460917380492, 1064.1395867072908)","(608.1429695893852, 1023.275615442921)","(632.1239710100017, 975.5578768462362)","(648.8201505491006, 928.2711927987535)","(657.9441385072141, 876.5590153794615)","(667.0681264653276, 824.8468379601694)","(666.6227034311521, 776.1376739003194)","(337.0671320810874, 724.9714989100166)","(362.62866684877855, 703.9647738788956)","(393.76517378615165, 694.8120489508352)","(430.47665289320673, 697.5133241258358)","(463.0500083279206, 712.6433388028335)","(543.326733874346, 710.3300127221149)","(571.603912302011, 694.0361507622714)","(603.0277889388524, 689.7399737552226)","(630.3135419033524, 697.8725362501709)","(644.0354450529562, 723.8651255670645)","(505.350828089631, 768.6229562592275)","(507.2187311361739, 800.1905177458028)","(509.08663418271686, 831.7580792323781)","(513.3828111897656, 863.1819558692193)","(468.8261392872302, 892.6229815797305)","(488.6833855204788, 898.7583246633753)","(508.3969469039933, 902.4653937865144)","(527.5357688885715, 896.4593670676302)","(544.2463169126439, 890.5970251984802)","(381.7962258033035, 780.8074315166766)","(403.2196368986535, 772.2294459875526)","(427.64606135344553, 773.2208714507177)","(447.6469924364282, 781.7844884948682)","(425.9362116416101, 785.5059261029808)","(401.6534720365521, 786.9427746003214)","(550.0655533268739, 783.0345466875548)","(573.7735535329955, 771.8846023481908)","(595.7717040272818, 773.01971266109)","(615.6289502605304, 779.1550557447349)","(596.6338131256862, 787.5893564241248)","(574.6356626313999, 786.4542461112256)","(429.14038379067983, 963.2009797691061)","(456.9865076691427, 939.6222959277451)","(490.4076037172876, 927.8976121894449)","(510.12116510080216, 931.6046813125839)","(529.2599870853803, 925.5986545936998)","(554.2611509391087, 936.3031758988881)","(572.4085474605218, 954.7235736347959)","(555.7123679214228, 1002.0102576822786)","(535.0073810747431, 1022.7296130139317)","(510.8683263194192, 1026.5947354717782)","(488.87017582513306, 1025.4596251588791)","(456.15313554068507, 1007.9013365213755)","(441.4254384429429, 964.9108294809415)","(489.12880855465437, 947.4674887232254)","(508.55500023870076, 946.3180099253528)","(530.4094658832529, 945.0248462777462)","(562.8391364682326, 957.726586994238)","(530.7112040676944, 991.3057363770904)","(511.42869723338214, 994.8834891354687)","(489.43054673909586, 993.7483788225695)"
24,9,0,0.2999999999999997,0:00:00.300000,0,"(277.6862127857232, 778.2934515074473)","(282.04965839537397, 834.6026781843685)","(286.4962172547323, 893.3637457276651)","(298.13207221380094, 946.9717917890882)","(321.94401825503775, 997.7124307355982)","(360.05144324598746, 1035.6951858519865)","(405.43127758635495, 1070.9767603528765)","(455.5485671600576, 1101.1884266216011)","(502.3828833703088, 1106.9647974762815)","(546.017339466816, 1090.7577137832932)","(581.6313669665367, 1055.1852429084263)","(612.2585994837995, 1017.3271576665995)","(640.184651385564, 972.1966630753549)","(655.7683857057452, 925.0298938662731)","(666.2822117937608, 873.1256694238564)","(674.5104235148165, 826.2082399638977)","(677.6687270037065, 774.5533552706038)","(342.1405379339925, 724.5607355714627)","(368.44588146645833, 704.0317628936773)","(402.52231384658785, 695.5126547986449)","(437.0143124752555, 699.2527510354885)","(471.9218773524613, 715.2520516042077)","(557.6531944258846, 709.8912469980655)","(584.2078777074732, 696.7177969194056)","(615.9986957206429, 693.1854838068311)","(643.3013982496003, 702.0786015255479)","(658.9266891946353, 728.5501715574289)","(513.1460492074473, 772.7664204018897)","(516.595249070314, 802.1053975486841)","(517.6757213165132, 833.9793288115613)","(521.2080344290875, 865.7701468247309)","(475.62041696445095, 896.7713889656779)","(495.4013703948676, 901.0101647007672)","(515.1823238252842, 905.2489404358565)","(534.713937506578, 902.1321935718203)","(549.175642955706, 894.277991474449)","(380.91286892260325, 782.1582176188523)","(405.1819378372321, 773.9715625226504)","(429.70034650098376, 773.140430025574)","(452.26559379660614, 787.1034559764564)","(427.9134116322697, 792.8382702062831)","(403.395002968518, 793.6694027033594)","(557.777864300446, 785.9814271054033)","(581.8807067156597, 772.8910902764512)","(606.4822286291189, 774.51179864575)","(626.4294085589509, 783.6542561135897)","(607.14713462678, 794.1265255767513)","(582.5456127133207, 792.5058172074525)","(436.26629322788676, 966.8358584692124)","(467.4753184931029, 946.140659292012)","(498.8505702577343, 930.3491418475617)","(516.1796828217758, 934.6710308323586)","(533.1763423869867, 929.1855563516548)","(560.5621581656517, 940.5305149367467)","(578.389950227939, 959.5634491197945)","(560.1881485419674, 1001.9096498458335)","(536.4177591255844, 1024.8073501402864)","(516.8861454442907, 1027.9240970043227)","(497.1883052635817, 1026.1371621356086)","(467.18442211912617, 1009.9716350674739)","(451.0604516758454, 968.7890198373418)","(499.68170275481066, 954.8675505113134)","(514.3927479530618, 954.3688710130676)","(534.0074748840631, 953.7039650154065)","(566.2138591457708, 962.4308562347079)","(535.2541736296776, 990.4815780110341)","(515.7225599483838, 993.5983248750703)","(498.47656063405003, 991.7282767566486)"
