,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,0,34,0,0.0,1.0,39.01281840626232,5.0,8.0,10.0,10.0,10.04987562112089,24.020824298928627,16.0312195418814,15.5,15.0,14.0,4.5,9.5,1.5,0.5,6.0,5.0990195135927845,5.0,16.0,18.0,16.0,{},{}
1,1,34,0,0.0333333333333333,1.0,39.01281840626232,5.0,8.0,10.0,11.0,10.0,24.0,16.0,15.5,15.0,14.0,4.5,9.5,1.5,0.5,5.0990195135927845,6.082762530298219,5.5,16.0,18.0,16.0,{},{}
2,2,34,0,0.0666666666666666,1.0,39.0,5.0,8.0,10.0,11.0,9.0,23.0,15.0,14.5,13.0,13.0,4.0,10.0,2.0,1.0,5.0990195135927845,5.0990195135927845,5.5,16.0,17.0,15.0,{},{}
3,3,34,0,0.0999999999999999,1.4142135623730951,39.0,5.0,7.0,10.0,11.0,10.04987562112089,23.0,16.0,15.5,14.0,14.0,4.0,9.0,2.0,1.0,5.0990195135927845,5.0,5.0,16.0,18.0,16.0,{},{}
4,4,34,0,0.1333333333333332,2.23606797749979,38.0,4.0,7.0,10.0,11.0,10.04987562112089,23.0,16.0,15.0,14.0,14.0,4.0,9.0,2.0,0.0,6.082762530298219,5.0,5.0,17.0,18.0,15.0,{},{}
5,5,34,0,0.1666666666666665,2.0,39.0,5.0,7.0,10.0,10.0,9.0,23.0,16.0,15.0,14.0,14.0,5.0,9.0,1.0,0.0,6.082762530298219,6.082762530298219,6.0,16.0,17.0,15.0,{},{}
6,6,34,0,0.1999999999999998,1.0,39.01281840626232,5.0990195135927845,7.0,10.0,11.0,9.055385138137416,22.0,15.0,14.5,14.0,13.0,4.5,8.5,1.5,0.5,6.082762530298219,5.0990195135927845,5.5,16.0,17.0,15.0,{},{}
7,7,34,0,0.2333333333333331,1.0,38.0,5.0,7.071067811865476,10.0,11.0,10.0,23.021728866442675,16.0,15.5,14.0,14.0,4.0,9.0,2.0,1.0,5.0990195135927845,6.082762530298219,6.0,17.0,18.0,15.0,{},{}
8,8,34,0,0.2666666666666664,1.0,38.0,5.0990195135927845,7.0,9.0,10.0,10.0,23.021728866442675,16.0312195418814,15.5,14.0,14.0,4.0,9.0,2.0,0.0,6.082762530298219,6.082762530298219,6.0,17.0,18.0,15.033296378372908,{},{}
9,9,34,0,0.2999999999999997,2.0,39.01281840626232,5.0,7.0,10.0,10.0,9.0,23.0,16.0,15.0,14.0,13.0,4.5,9.5,2.5,0.5,6.0,6.082762530298219,5.5,16.0,18.0,16.0,{},{}
10,10,34,0,0.333333333333333,2.0,38.01315561749642,5.0,7.071067811865476,10.0,11.0,9.0,23.021728866442675,16.0,15.0,14.0,13.0,4.5,9.5,1.5,0.5,5.0990195135927845,6.082762530298219,5.5,16.0,18.0,16.0,{},{}
11,11,34,0,0.3666666666666663,2.0,40.01249804748511,5.0,8.0,10.0,10.0,10.0,25.0,17.0,16.0,15.0,14.0,4.5,10.5,2.5,0.5,5.0990195135927845,6.082762530298219,6.0,17.0,18.0,16.0,{},{}
12,12,34,0,0.3999999999999997,3.0,39.01281840626232,6.0,8.0,10.0,10.0,9.0,26.0,18.0,16.5,15.0,14.0,5.5,11.5,3.5,0.5,6.082762530298219,6.082762530298219,5.5,16.0,17.0,16.0312195418814,{},{}
13,13,34,0,0.433333333333333,4.0,40.049968789001575,5.0,8.0,10.0,11.04536101718726,9.0,26.0,18.0,16.0,15.0,13.0,5.0,12.0,4.0,0.0,5.0,6.324555320336759,6.0,17.0,18.0,16.0,{},{}
14,14,34,0,0.4666666666666663,5.0,40.01249804748511,6.0,8.0,10.0,10.0,8.0,27.0,19.0,16.5,15.0,14.0,6.5,12.5,4.5,0.5,5.0,6.324555320336759,5.5,16.0,18.0,16.0312195418814,{},{}
15,15,34,0,0.4999999999999996,5.0,40.049968789001575,6.082762530298219,10.0,10.04987562112089,12.041594578792296,8.0,29.017236257093817,19.026297590440446,16.5,16.0,14.0,7.0,14.0,4.0,1.0,4.123105625617661,5.0990195135927845,5.0,16.0,18.0,16.0,{},{}
16,16,34,0,0.533333333333333,5.0,42.04759208325728,6.0,10.04987562112089,10.04987562112089,12.041594578792296,8.0,29.017236257093817,19.0,16.5,16.0,14.0,7.0,14.0,4.0,1.0,3.0,3.0,3.5,17.0,20.0,15.033296378372908,{},{}
17,17,34,0,0.5666666666666663,6.0,42.1070065428546,5.0,10.0,11.04536101718726,12.041594578792296,9.055385138137416,30.01666203960727,20.024984394500787,17.0,17.0,14.0,6.5,14.5,4.5,1.5,3.0,4.123105625617661,4.0,17.0,20.0,16.0,{},{}
18,18,34,0,0.5999999999999996,4.0,43.04648650006177,6.0,11.0,11.0,12.041594578792296,9.0,30.0,19.0,17.0,16.0,14.0,6.0,15.0,4.0,0.0,4.0,3.0,3.5,16.0,19.0,17.029386365926403,{},{}
19,19,34,0,0.633333333333333,6.0,41.04875150354759,6.0,10.0,11.04536101718726,12.041594578792296,9.055385138137416,31.016124838541646,21.02379604162864,18.0,17.0,15.0,7.0,15.0,5.0,2.0,4.123105625617661,4.0,4.5,17.0,20.0,15.033296378372908,{},{}
20,20,34,0,0.6666666666666663,6.0,42.1070065428546,6.082762530298219,11.04536101718726,11.0,13.038404810405298,8.0,31.064449134018133,20.024984394500787,17.0,16.0,13.0,6.5,16.5,5.5,0.5,4.0,4.123105625617661,4.0,17.0,21.0,16.0312195418814,{},{}
21,21,34,0,0.6999999999999996,4.123105625617661,41.19465984809196,6.0,11.04536101718726,11.04536101718726,11.04536101718726,10.04987562112089,31.144823004794876,20.09975124224178,18.0,17.0,13.0,5.0,16.0,5.0,0.0,4.123105625617661,4.123105625617661,4.0,16.0,21.0,16.0312195418814,{},{}
22,22,34,0,0.733333333333333,4.0,41.19465984809196,6.0,11.04536101718726,10.04987562112089,12.041594578792296,9.0,30.01666203960727,19.0,17.0,16.0,12.0,5.0,16.0,5.0,0.0,3.1622776601683795,4.123105625617661,4.0,17.0,22.0,19.026297590440446,{},{}
23,23,34,0,0.7666666666666663,4.0,41.30375285612676,6.082762530298219,10.04987562112089,11.180339887498947,12.041594578792296,9.055385138137416,29.154759474226505,19.1049731745428,17.0,16.0,11.0,4.5,15.5,5.5,0.5,4.0,4.47213595499958,4.5,16.0,23.0,18.027756377319943,{},{}
24,24,34,0,0.7999999999999996,5.0990195135927845,43.28972164382672,5.0990195135927845,9.0,11.180339887498947,12.041594578792296,11.0,30.066592756745816,21.095023109728988,18.5,15.0,10.0,1.5,17.5,7.5,1.5,3.0,3.1622776601683795,3.0,17.0,22.0,17.11724276862369,{},{}
25,52,34,1,1.7333333333333305,5.0,42.190046219457976,4.123105625617661,9.055385138137416,11.04536101718726,12.041594578792296,11.04536101718726,29.154759474226505,20.09975124224178,17.5,13.0,9.0,0.0,18.0,9.0,3.0,4.0,5.385164807134504,5.0,18.0,24.0,17.029386365926403,{},{}
26,53,34,0,1.7666666666666635,5.0990195135927845,42.190046219457976,5.0,10.0,10.04987562112089,12.041594578792296,12.36931687685298,32.2490309931942,22.360679774997894,19.5,17.0,13.0,3.0,17.0,6.0,1.0,4.0,4.123105625617661,4.0,16.0,22.0,17.029386365926403,{},{}
27,54,34,0,1.7999999999999967,5.0,41.30375285612676,4.0,9.055385138137416,11.04536101718726,12.041594578792296,12.36931687685298,30.265491900843116,21.213203435596427,18.5,17.0,12.0,2.5,15.5,5.5,0.5,5.0,5.385164807134504,5.0,17.0,22.0,17.029386365926403,{},{}
28,55,34,0,1.83333333333333,4.123105625617661,41.30375285612676,5.0,9.055385138137416,11.04536101718726,12.041594578792296,11.04536101718726,29.154759474226505,20.09975124224178,18.0,17.0,12.0,3.5,14.5,4.5,0.5,4.0,5.0990195135927845,5.0,16.0,21.0,17.029386365926403,{},{}
29,56,34,0,1.8666666666666631,4.123105625617661,40.19950248448356,4.0,10.0,10.04987562112089,12.041594578792296,12.16552506059644,30.14962686336267,20.223748416156685,18.0,18.0,14.0,4.0,14.0,4.0,1.0,5.0,5.385164807134504,5.0,16.0,21.0,17.029386365926403,{},{}
30,57,34,0,1.8999999999999964,4.0,41.10960958218893,5.0990195135927845,10.04987562112089,11.04536101718726,11.04536101718726,10.04987562112089,29.154759474226505,19.1049731745428,17.0,17.0,14.0,5.5,13.5,3.5,1.5,5.0,5.0990195135927845,5.0,16.0,21.0,18.027756377319943,{},{}
31,58,34,0,1.9333333333333296,4.0,41.10960958218893,4.123105625617661,8.06225774829855,11.04536101718726,12.041594578792296,11.0,27.073972741361768,19.026297590440446,17.0,17.0,14.0,4.5,11.5,3.5,0.5,5.0990195135927845,5.0990195135927845,5.0,16.0,20.0,17.029386365926403,{},{}
32,59,34,0,1.9666666666666628,3.1622776601683795,40.11234224026316,5.0,9.0,10.04987562112089,12.041594578792296,10.04987562112089,27.073972741361768,18.110770276274835,16.5,17.0,14.0,5.5,11.5,2.5,1.5,6.0,6.324555320336759,6.0,16.0,20.0,17.029386365926403,{},{}
33,60,34,0,1.999999999999996,4.0,40.049968789001575,5.0990195135927845,9.055385138137416,10.04987562112089,11.04536101718726,10.04987562112089,28.16025568065745,19.1049731745428,17.0,18.0,16.0,7.0,11.0,2.0,2.0,6.0,7.071067811865476,6.5,16.0,20.0,18.027756377319943,{},{}
34,61,34,0,2.033333333333329,3.0,39.05124837953327,5.0,9.055385138137416,10.04987562112089,11.04536101718726,10.04987562112089,27.073972741361768,18.027756377319943,16.5,17.0,15.0,6.0,11.0,3.0,2.0,5.0,6.082762530298219,6.0,16.0,20.0,17.029386365926403,{},{}
35,62,34,0,2.0666666666666624,4.0,39.11521443121589,5.0990195135927845,8.06225774829855,10.04987562112089,11.04536101718726,9.0,26.0768096208106,18.027756377319943,16.0,17.0,14.0,6.5,10.5,2.5,1.5,6.0,7.280109889280518,6.5,16.0,20.0,15.0,{},{}
36,63,34,0,2.099999999999996,3.0,39.05124837953327,5.0,8.06225774829855,10.04987562112089,11.0,9.055385138137416,25.079872407968907,17.029386365926403,15.5,17.0,15.0,7.0,9.0,1.0,2.0,6.082762530298219,6.324555320336759,6.0,16.0,19.0,17.029386365926403,{},{}
