,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,219,1,1,7.3073000000000095,5.539487393037234,39.17009099913947,5.374092149004582,6.717615186255671,10.831829017095655,10.831829017095655,8.497185773241734,25.843181617229018,19.236322441751582,16.122276447013746,18.80932252151615,14.778753409762658,8.732899742132531,8.732899742132417,2.0152845558767467,4.702330630379038,5.374092149004582,5.539487393037124,5.374092149004582,12.091707335260253,16.122276447013746,13.5022394184846,{}
1,220,1,0,7.340666666666676,4.259370273099845,39.153784848013466,4.040793438302785,8.081586876605456,10.859306069076728,12.196980282496616,8.19306230639425,24.393960564993144,16.3861246127885,14.142777034059575,16.163173753210913,13.469311461009056,6.734655730504528,9.428518022706385,1.3469311461009283,4.040793438302671,5.387724584403713,5.387724584403713,5.387724584403713,12.122380314908128,13.469311461009056,13.469311461009127,{}
2,221,1,0,7.374033333333343,2.730518557648452,39.68656320672312,4.095777836472735,6.961483703838291,11.00707219913714,12.362948583169125,8.634657835526884,22.224810867140047,15.264062771816596,13.65259278824226,16.38311134589071,13.65259278824226,6.826296394121073,6.8262963941211865,1.1368683772161605e-13,4.095777836472621,5.461037115296904,5.461037115296904,5.461037115296904,10.922074230593807,12.28733350941809,13.652592788242316,{}
3,222,1,0,7.40740000000001,1.4454852115693484,37.69364267179259,4.3364556347082726,7.370557300402248,10.221123952056011,10.118396480985863,9.142051185299396,22.11167190120664,14.74111460080439,13.732109509909378,15.900337327263514,13.009366904124704,5.781940846277735,7.227426057846969,1.1368683772161605e-13,2.890970423138924,5.959888207568949,4.3364556347082726,4.3364556347082726,11.563881692555356,13.009366904124704,14.45485211569408,"{'anger': (['e1', 'e2', 'b1'], 2.0137734581258058, 3)}"
4,223,1,0,7.440766666666676,1.4438269394139525,37.650400224497375,4.331480818242085,7.362101738323154,10.209398197194822,10.209398197194822,9.131563351316643,22.08630521496935,14.724203476646196,13.7163559244334,15.882096333554388,12.994442454726368,5.775307757656151,7.219134697070103,1.1368683772161605e-13,2.8876538788281323,4.331480818242085,5.775307757656151,5.775307757656151,10.106788575898236,12.994442454726368,14.5102811595347,"{'anger': (['e1', 'e2', 'b1'], 2.0137734581258058, 3)}"
5,224,1,0,7.474133333333343,3.378301263177851,37.891229376182,4.532466763763409,6.043289018351175,10.575755782114612,12.086578036702406,7.703712157713378,21.366253227731605,15.407424315426868,13.597400291290228,16.61904480046576,13.597400291290228,7.554111272939053,6.043289018351175,1.5108222545877652,3.021644509175644,6.229279737199296,4.777639464168231,5.287877891057292,12.086578036702464,13.597400291290228,12.086578036702406,"{'anger': (['e1', 'e2', 'b1'], 2.0137734581258058, 3)}"
6,225,1,0,7.50750000000001,3.115506691716405,37.51566848916318,3.115506691716405,6.42278158363257,9.346520075149158,10.90427342100736,9.852097211319764,22.303633666717552,15.886029415790732,14.019780112723652,17.135286804440057,14.019780112723652,6.231013383432696,6.23101338343281,1.5577533458581456,3.1155066917162912,4.673260037574551,4.673260037574551,4.673260037574551,10.90427342100736,12.462026766865506,10.904273421007332,"{'anger': (['e1', 'e2', 'b1'], 2.0137734581258058, 3)}"
7,226,1,0,7.540866666666677,3.2153675968124844,37.11626267939164,4.823051395218499,6.430735193624741,9.646102790437226,11.253786588843411,8.65764221217749,22.736082317135438,16.39522211952045,14.46915418565584,17.68452178246821,14.46915418565584,8.038418992030984,6.430735193624741,0.0,3.2153675968124844,4.823051395218613,4.823051395218613,4.823051395218613,12.861470387249597,12.861470387249597,11.253786588843411,"{'anger': (['e1', 'e2', 'b1'], 2.0137734581258058, 3)}"
8,227,1,0,7.574233333333344,1.6609095970748058,36.57773960324443,4.982728791224417,8.469010445797965,9.965457582448778,11.626367179523584,8.469010445797853,23.48880878058812,15.040176081140888,14.117731575135736,16.609095970747944,14.948186373673138,7.474093186836626,7.474093186836626,0.8304547985374029,2.4913643956122087,5.252257314388922,5.252257314388922,4.982728791224417,13.287276776598446,13.287276776598446,13.39068126823972,"{'anger': (['e1', 'e2', 'b1'], 2.0137734581258058, 3)}"
9,228,1,0,7.60760000000001,3.316790634033282,36.52236832872198,4.97518595104998,6.837739061089296,10.087624894770927,11.608767219116544,8.930732097514758,23.74460740121985,16.912380165437614,14.92555785314994,16.583953170166524,14.925557853149826,7.46277892657497,7.462778926574856,0.8291976585084058,4.145988292541688,6.633581268066564,4.975185951049866,5.804383609558272,11.608767219116544,13.267162536133242,13.370410494359565,{}
10,229,1,0,7.640966666666677,3.4401045807690025,36.162028533978976,3.440104580768889,6.880209161537778,10.320313742306723,10.320313742306723,7.692307692307652,20.925339244208374,14.1839145496814,12.040366032691168,15.480470613460056,13.760418323075667,7.740235306730142,6.020183016345527,0.8600261451922506,4.300130725961253,5.16015687115339,3.440104580768889,4.300130725961139,12.040366032691168,12.040366032691168,12.040366032691168,{}
11,230,1,0,7.674333333333344,3.557277518980186,35.61721340224369,5.335916278470336,7.3335154751953295,10.819037201162567,10.671832556940672,5.624549614645174,21.638074402325117,14.339844120123235,12.45047131643082,14.229110075920858,12.450471316430708,8.003874417705447,8.00387441770556,0.8893193797450749,4.446596898725261,5.335916278470336,5.335916278470222,5.335916278470222,12.45047131643082,12.45047131643082,12.450471316430765,{}
12,231,1,0,7.707700000000011,4.048881650894617,32.79344196734424,3.62142984170066,7.242859683401434,10.864289525102208,11.01414887360053,7.465768876548053,22.028297747201048,14.931537753096013,12.675004445952595,16.29643428765337,12.675004445952595,7.242859683401434,7.242859683401434,1.810714920850387,3.621429841700774,3.621429841700774,3.621429841700774,4.526787302125968,10.864289525102208,12.675004445952595,11.01414887360053,{}
13,232,1,0,7.741066666666677,1.8814417367673288,35.7968703828078,5.644325210301531,7.757383009136545,11.44436329934669,11.288650420603176,7.757383009136752,22.88872659869341,15.168668220223752,14.11081302575394,16.93297563090482,15.05153389413772,8.46648781545241,6.585046078685082,0.9407208683835506,4.7036043419179805,5.94964117308736,5.644325210301645,5.644325210301645,11.288650420603176,11.288650420603176,11.288650420603176,{}
14,233,1,0,7.774433333333344,4.207031619116555,28.28427124746193,4.207031619116555,7.757383009136545,9.40720868383596,9.593508129463794,13.30380210475481,21.035158095583444,13.30380210475481,15.051533894137492,22.577300841206352,20.695859104439023,8.466487815452183,0.9407208683835506,8.466487815452183,4.7036043419179805,5.644325210301531,3.762883473534316,4.703604341917867,11.288650420603176,11.288650420603176,11.288650420603176,{}
15,323,1,1,10.77743333333328,3.061957866157444,35.62940275806354,3.423372966484095,5.520023044870466,7.531420526265066,8.216095119561885,10.36100667906902,22.00565871687264,16.658851846212336,15.062841052530077,14.378166459233256,13.008817272639618,3.423372966484095,8.216095119561885,3.4233729664841235,0.0,6.846745932968233,7.562478062259269,7.873757822913461,12.3241426793428,13.008817272639632,19.855563205607865,{}
16,324,1,0,10.810799999999944,2.8208046580350863,32.95281679613909,4.161495347724945,6.157310587577456,6.875578396196,7.648980573556855,8.92016755380326,21.90334703373281,15.7502149881872,14.367058037680692,15.051203658522638,12.314621175154912,4.789019345893564,8.209747450103265,2.736582483367755,1.3682912416838633,6.875578396196016,6.875578396196016,7.18352901884036,11.630475554312952,12.99876679599683,19.156077383574285,{}
17,325,1,0,10.844166666666611,2.207016221959901,33.68141043172387,4.24528046597376,5.583358475466412,7.014007278321074,7.802980683682805,9.099761000592306,20.94922305050652,15.37008943675074,14.30735609338268,15.354235807532632,11.864636760366125,4.536478761316459,7.328157999049665,2.442719333016555,1.0468797141499522,7.014007278321074,7.014007278321074,6.979198094333015,11.86463676036611,13.958396188666017,20.239674473565717,{}
18,326,1,0,10.877533333333275,1.6036682566475036,33.98112112545895,4.362449299717282,5.73745797635587,7.207592380473072,8.01834128323759,9.350912459802055,20.810646701883183,15.077893286540128,14.343644940889677,15.778009434978628,11.474915952711711,4.303093482266917,7.171822470444823,2.151546741133444,0.7171822470444909,7.2075923804730575,7.2075923804730575,7.171822470444837,11.474915952711726,15.060827187934152,20.810646701883183,{}
19,327,1,0,10.910899999999945,1.0351445518554452,34.0576715778248,4.452325066733806,5.175722759277198,6.748316852188408,8.183536228443678,10.273516338564242,20.494816499508204,15.388530071295223,15.00513350856852,16.83502783888173,11.711323714004692,4.025767526689123,6.221640723064979,1.8298943303132376,1.0979365981879423,7.319577321252922,6.628159169232151,6.953598455190274,11.711323714004692,16.83502783888173,21.970927872482285,{}
20,367,1,1,12.245566666666578,3.436421044244696,34.535604076461674,3.542181734879045,7.779529013109086,9.489127760185564,10.30926313273426,9.605088817802468,24.299166233975903,16.52521964591413,14.604789438039973,11.168368393795276,7.73194734955058,0.0,14.60478943804003,6.872842088489392,2.577315783183508,1.9210177635605452,1.9210177635604944,1.288657891591754,9.450157871672957,16.322999960162406,16.41318296668242,{}
21,368,1,0,12.278933333333244,3.666612746287458,33.20259057003662,3.557136856748059,7.169638546268844,8.198795347866044,8.93719574440581,10.139400069446271,24.41890898169016,17.26677613013019,15.11783164117918,12.449978998618178,8.003557927683119,0.4446421070935571,13.78390531989868,5.78034739221556,1.3339263212805008,1.9884999542396669,1.988499954239616,1.3339263212805008,9.78212635605712,16.896400069553238,16.105622113458576,{}
22,369,1,0,12.31229999999991,3.81099827042367,34.5100570994619,3.6972113901183543,7.451967794269839,9.289128653920232,10.2092586401785,9.650005035267666,24.472216154648983,17.04330238960285,14.788845560473362,12.015937017884596,7.394422780236653,0.4621514237647943,14.326694136708625,6.932271356471915,2.310757118823972,2.066803998872784,1.3071616227164151,1.386454271294383,9.243028475295889,16.637451255532596,17.658781107206316,"{'anger': (['e1', 'e2', 'b1'], 1.6928506455715555, 3)}"
23,370,1,0,12.345666666666576,3.918423948831367,35.368109635528214,3.801429606348506,7.662026324598684,9.5509736815622,10.453931417458534,9.69178187116023,24.99999999999999,17.342395178297387,15.205718425394082,12.35464622063273,8.553216614284167,0.950357401587155,14.255361023806929,6.652501811109914,1.900714803174253,2.125063752868869,2.125063752868869,1.90071480317431,9.503574015871322,17.106433228568335,16.267498359925213,"{'anger': (['e1', 'e2', 'b1'], 2.041143144155707, 3)}"
24,371,1,0,12.379033333333242,2.962321895750108,34.785390625031425,3.949762527666792,6.98225966847432,10.069958101315356,10.90663826255964,9.10375280489347,22.903514639445916,15.92200177131054,14.317889162792198,10.861846951083749,6.912084423416957,0.0,13.824168846833857,5.924643791500216,1.9748812638333677,2.207984376711053,2.2079843767110026,1.9748812638334243,9.874406319167065,16.78649074258402,15.922001771310658,"{'anger': (['e1', 'e2', 'b1'], 2.10837984309687, 3)}"
25,372,1,0,12.412399999999908,3.1793328361351905,33.31479655746691,3.0161799605850206,7.109204344695438,9.104223729676445,9.048539881755232,10.253040317020329,23.471143387562957,16.366617487971517,14.57820314282759,11.059326522145057,8.043146561560036,0.5026966600974561,13.572809822632507,6.535056581267497,2.513483300487451,1.421840868939121,2.248127808080239,2.0107866403899948,9.048539881755062,16.086293123120072,16.117681041987066,"{'anger': (['e1', 'e2', 'b1'], 1.183118889116049, 3)}"
26,373,1,0,12.445766666666572,3.293146027441316,33.47041904886772,3.293146027441244,7.363698377192081,8.39590792751696,9.43013511122876,10.465781798620126,24.311359203340515,16.95250674939804,15.100071065662236,11.4552263256748,8.331073691399808,0.5206921057124987,14.058686854237235,6.768997374262369,2.6034605285624366,2.328605887441205,2.328605887441307,1.5620763171374392,9.372457902824806,15.620763171374676,16.791815855033686,"{'anger': (['e1', 'e2', 'b1'], 1.183118889116049, 3)}"
27,374,1,0,12.47913333333324,4.291163802091887,34.47984161071928,3.3924628568696846,7.585777559103594,9.65511855470686,9.655118554706632,8.649117153158437,23.819824701230065,16.234272912175506,13.946282356798749,9.655118554706805,6.436745703137888,0.5363954752614859,15.555468782583205,8.045932128922345,3.754768326830458,2.145581901045944,2.3988334910160294,2.145581901045944,9.655118554706805,17.164655208367606,16.234272912175513,"{'anger': (['e1', 'e2', 'b1'], 1.183118889116049, 3)}"
28,375,1,0,12.512499999999903,3.366751044324303,32.85338777297108,3.3667510443242463,7.9355083133618844,9.04787156456513,9.04787156456513,10.346636976594882,24.918001545219425,16.982729410691817,15.150379699459108,13.467004177296984,8.978002784864657,1.122250348108082,13.467004177297042,5.611251740540467,1.122250348108082,1.5871016626723768,2.509428066142474,2.244500696216164,10.10025313297274,16.83375522162123,16.98272941069176,"{'anger': (['e1', 'e2', 'b1'], 1.9650220564110215, 3)}"
29,376,1,0,12.545866666666573,2.5375480354460285,33.08557851199328,3.4044779420569284,7.943781864799575,9.078607845485068,9.149259555753478,10.462578580222376,24.073294392284986,16.24823532941429,14.75273774891349,11.34825980685656,7.943781864799575,0.5674129903428593,14.185324758570689,6.241542893771111,2.837064951714126,2.2696519613712667,3.2097725856379413,2.2696519613712667,9.07860784548518,17.022389710284756,17.17303326365383,"{'anger': (['e1', 'e2', 'b1'], 1.863967562815591, 3)}"
30,377,1,0,12.579233333333235,3.7133946065002834,34.37648858532903,3.5228354422576444,8.303402767415658,9.46733578010748,9.467335780107703,9.683348420065157,25.10320671376155,16.81310916587101,14.67848100940688,12.91706328827803,8.219949365267837,1.174278480752548,14.091341769030636,5.871392403762798,1.174278480752548,2.6257665074778505,2.625766507477901,2.34855696150521,9.394227846020442,17.61417721128828,16.48178389072708,"{'anger': (['e1', 'e2', 'b1'], 1.863967562815591, 3)}"
31,378,1,0,12.612599999999905,4.925152335778478,33.607624246883354,2.753243855585605,6.278361966888002,8.706521537514334,9.926961895170294,10.15346165133626,23.907290108152065,17.629362463263607,14.775457007335548,12.312880839446336,7.387728503667802,0.0,13.54416892339094,6.15644041972314,1.2312880839446052,1.231288083944662,1.7413043075029633,1.231288083944662,9.850304671557012,17.238033175224814,17.413043075028884,"{'anger': (['e1', 'e2', 'b1'], 1.863967562815591, 3)}"
32,379,1,0,12.645966666666569,3.949762527666769,33.931195868140605,3.747073741263307,7.494147482526614,8.831937506844403,10.069958101315304,10.299720548137934,25.25995888003194,17.88331044610307,15.61280725526376,12.490245804210986,8.743172062947679,0.6245122902105322,14.36378267484264,6.869635192316025,1.8735368706316533,1.7663875013690349,1.7663875013690349,1.2490245804211213,9.992196643368745,17.486344125895357,16.428353405981557,"{'anger': (['e1', 'e2', 'b1'], 1.863967562815591, 3)}"
33,380,1,0,12.679333333333236,3.808468446731581,34.37012363771585,4.0144782295184935,7.722003055200703,8.976646215396372,8.976646215396372,8.976646215396428,24.41911775321313,16.69752716351467,14.599129045804489,11.4254053401948,8.886426375707117,1.2694894822438414,13.96438430468254,6.347447411219321,1.2694894822438414,1.795329243079279,1.7953292430793193,1.2694894822438982,10.15591585795096,16.50336326917028,16.552117772047314,"{'anger': (['e1', 'e2', 'b1'], 1.863967562815591, 3)}"
34,381,1,0,12.7126999999999,5.198752449100368,36.59954954677767,3.8990643368252895,6.627135046075215,10.478420553561495,10.478420553561486,7.905694150420935,23.53835283221944,16.94585973511413,14.296569235026029,10.39750489820068,6.498440561375446,0.6498440561375105,14.946413291163594,7.1482846175130135,1.9495321684126448,1.8380365552345408,1.8380365552345408,1.299688112275021,10.397504898200737,16.895945459576183,16.94585973511424,"{'anger': (['e1', 'e2', 'b1'], 1.0874331791982372, 3)}"
35,382,1,0,12.746066666666566,4.055165007458072,34.0354819640223,2.7034433383054197,6.892455167955788,8.110330014916144,8.222201920514166,11.14658243670547,24.666605761542463,17.779122713403197,15.544799195255903,12.165495022374216,8.110330014916144,0.6758608345762696,14.193077526103252,6.082747511187108,3.379304172881689,3.0225415388848123,1.9116231170694,1.3517216691527665,9.462051684068795,17.57238169898494,16.276884323305115,"{'anger': (['e1', 'e2', 'b1'], 1.0874331791982372, 3)}"
36,383,1,0,12.779433333333232,3.0700277992275766,34.570203401805706,4.118874511132162,8.237749022264325,8.351378514438371,8.351378514438371,9.70828032559326,24.865330022639466,16.702757028876743,15.102539874151262,12.356623533396489,8.237749022264325,0.6864790851886937,14.416060788962568,6.1783117666982434,2.059437255566081,3.0700277992275766,1.941656065118652,1.3729581703773874,9.610707192641769,16.475498044528706,16.532605661324936,"{'anger': (['e1', 'e2', 'b1'], 1.0874331791982372, 3)}"
37,384,1,0,12.812799999999898,2.822506072584247,35.53444348754208,2.822506072584247,7.196006770670581,8.46751821775274,9.87877125404475,9.97906591932267,22.75577145331205,15.587799272448189,14.112530362921234,11.290024290336987,7.056265181460617,0.7056265181461185,13.40690384477523,6.350638663314612,3.5281325907303653,1.4112530362921234,1.995813183864611,1.4112530362921234,9.878771254044864,16.93503643550548,16.9937369111194,"{'anger': (['e1', 'e2', 'b1'], 1.0874331791982372, 3)}"
38,385,1,0,12.846166666666564,2.874204090394869,33.33333333333338,4.31130613559219,7.327811371485819,8.741550472741874,8.622612271184607,10.161846014161622,24.59922459092999,17.305000196620636,15.808122497171668,12.933918406776913,8.622612271184607,0.7185510225987173,13.652469429375516,6.466959203388342,2.155653067796152,2.032369202832325,2.032369202832325,1.4371020451974346,8.62261227118455,15.808122497171668,17.483100945483564,"{'anger': (['e1', 'e2', 'b1'], 1.0874331791982372, 3)}"
39,386,1,0,12.87953333333323,2.9098798098966654,32.14067301693245,3.2533445306415545,7.27469952474155,8.850053937655147,10.1845793346381,10.287978730078656,23.46020104395668,16.266722653207662,14.549399049483211,11.639519239586548,8.729639429689882,0.0,13.09445914453488,5.819759619793331,1.4549399049483327,3.2533445306415545,3.2533445306415545,2.182409857422499,10.184579334638215,17.459278859379765,17.519796471894193,"{'anger': (['e1', 'e2', 'b1'], 1.0874331791982372, 3)}"
40,397,1,1,13.246566666666554,1.1620838578347623,42.19660744593085,3.3880275364053465,5.810419289173778,11.620838578347495,12.353120855408608,13.376589747570742,23.53040471352851,17.73844023540812,16.84520621173877,10.682325890370931,15.612630147465213,1.4210854715202004e-14,9.860608514188556,2.465152128547146,3.2868695047295238,2.465152128547139,3.2868695047295238,3.286869504729516,12.325760642735691,8.217173761823794,14.065535815310245,{}
41,398,1,0,13.27993333333322,0.8807923649020921,43.302389938648325,2.785310018776784,7.101175068574091,12.362509957276227,13.241212669381174,14.202350137148208,24.91257016158424,17.812923194651614,17.175451115590818,12.331093108629304,15.854262568237672,0.0,10.569508378825104,2.6423770947062764,2.6423770947062764,2.6423770947062835,3.5231694596083685,3.5231694596083685,11.450300743727205,7.046338919216744,12.45628508079208,{}
42,399,1,0,13.313299999999886,1.3293806097253884,44.34037377079879,2.9725854113161043,6.580098307403063,13.193725832497543,14.131509722002958,14.379449858917312,24.88819214673087,18.468345661270494,17.3902598124224,12.220182570891424,15.980238746550311,0.0,10.34015448306198,2.820042131744202,2.820042131744202,2.8200421317441737,2.820042131744188,2.820042131744188,11.280168526976697,7.520112351317792,13.293806097253857,"{'anger': (['e1', 'e2', 'b1'], 1.947027566979978, 3)}"
43,400,1,0,13.346666666666552,0.9842786674782928,39.56751273871814,3.112562441546933,6.959901203511654,10.871713223813872,11.852284666327629,13.815009430500313,24.783503585859517,17.826044834537377,17.22487668087024,12.795622677217892,16.732737347131092,0.9842786674782928,9.842786674783014,1.968557334956614,1.968557334956614,3.112562441546933,3.9371146699132,3.4449753361740534,12.795622677217906,7.8742293398264,14.796952927111246,"{'anger': (['e1', 'e2', 'b1'], 1.947027566979978, 3)}"
44,401,1,0,13.380033333333218,1.0360608425945657,44.6589095840718,3.2763120571119955,6.302112072443398,12.475824625485696,13.468790953729354,13.62725276912009,24.18708390668405,17.885183161718246,17.095003902810248,12.432730111134733,15.540912638918428,0.5180304212972828,9.842578004648315,2.5901521064863857,2.5901521064863857,2.072121685189117,3.276312057112009,3.1081825277836685,11.396669268540151,7.252425898161917,13.627252769120032,"{'anger': (['e1', 'e2', 'b1'], 1.947027566979978, 3)}"
45,402,1,0,13.413399999999884,1.0935657966663257,43.96080096003261,3.2806973899988634,7.732677904963955,12.07882902022711,13.168275968689334,14.383612349943146,25.52955057659472,17.8019614139613,17.497052746660557,12.029223763329128,16.40348694999426,0.0,10.93565796666283,2.187131593332566,3.2806973899988634,3.280697389998835,3.2806973899988634,3.280697389998835,10.935657966662845,6.561394779997713,13.16827596868945,"{'anger': (['e1', 'e2', 'b1'], 1.947027566979978, 3)}"
46,403,1,0,13.44676666666655,1.1577921116187326,44.132994229087465,3.473376334856169,8.104544781331043,12.788231855680358,12.788231855680356,14.08514894885845,25.707156763189204,17.710813709483002,17.366881674280847,12.735713227805944,16.209089562662115,0.5788960558093663,10.999025060377846,1.7366881674280703,2.894480279046803,2.3155842232374653,2.3155842232374653,2.894480279046803,10.420129004568508,5.788960558093606,13.941663214636502,"{'anger': (['e1', 'e2', 'b1'], 2.401925580673769, 3)}"
47,404,1,0,13.480133333333216,0.0,44.99979590124352,3.8334158591463976,7.373722631878286,13.389545967645532,13.389545967645535,13.553171745552296,24.724789370282803,17.356528499607208,16.971255466919303,12.1223253335138,15.759022933567934,0.6061162666756843,10.303976533486749,1.818348800027081,3.03058133337845,2.4244650667027656,3.6366976000541342,3.03058133337845,12.1223253335138,7.2733952001082685,13.389545967645532,"{'anger': (['e1', 'e2', 'b1'], 2.401925580673769, 3)}"
48,405,1,0,13.51349999999988,0.0,45.376964571605,3.875244565251848,6.58664921938781,12.91748188417273,12.91748188417273,14.442183795566228,24.84727251517457,18.26807807230595,18.084474637841936,11.625733695755542,15.50097826100739,0.6458740942086365,10.979859601546876,3.229370471043211,3.229370471043211,3.875244565251848,3.875244565251848,3.875244565251848,11.625733695755514,6.4587409420863935,12.981908627401827,"{'anger': (['e1', 'e2', 'b1'], 2.401925580673769, 3)}"
49,406,1,0,13.546866666666547,1.8550353712241037,44.771346898402015,3.935124271000575,5.246832361334043,11.878021946780756,11.80537281300144,13.376850297496151,23.936426467709087,18.780801724647088,17.70805921950239,11.805372813001611,15.74049708400213,0.6558540451667909,9.837810677501295,3.279270225833784,3.279270225833784,2.623416180667021,2.623416180667021,3.279270225833784,10.493664722668086,5.246832361334043,14.665342283111034,"{'anger': (['e1', 'e2', 'b1'], 1.3826606336543208, 3)}"
50,407,1,0,13.580233333333211,1.9026059766179368,43.239834156927024,2.6906911759852505,6.859943405700378,12.18262244316714,13.520555826749806,13.719886811400745,24.806946917841724,17.949148885152123,16.8168198499078,12.1081102919336,16.144147055911503,0.6726727939962984,10.090091909944704,2.018018381988952,2.018018381988952,2.6906911759852505,2.6906911759852505,2.6906911759852505,12.108110291933627,6.726727939963126,13.520555826749575,"{'anger': (['e1', 'e2', 'b1'], 1.3826606336543208, 3)}"
