,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,0,28,0,0.0,3.605551275463989,101.17806086301516,13.0,19.026297590440446,26.019223662515376,27.018512172212592,21.213203435596427,56.32051136131489,37.33630940518894,35.5,29.0,35.0,11.0,24.0,3.0,1.0,17.029386365926403,17.0,17.5,49.0,38.0,38.2099463490856,{},{}
1,1,28,0,0.033478406427854,3.605551275463989,101.17806086301516,13.0,18.027756377319943,26.0768096208106,27.073972741361768,21.213203435596427,55.326304774492215,37.33630940518894,35.5,29.0,35.0,11.0,23.0,2.0,1.0,18.027756377319943,18.027756377319943,18.0,48.0,38.0,38.2099463490856,{},{}
2,2,28,0,0.066956812855708,4.123105625617661,102.12247548899312,12.041594578792296,17.029386365926403,26.0768096208106,29.017236257093817,21.095023109728988,54.230987451824994,37.21558813185679,35.0,29.0,34.0,10.5,22.5,3.5,1.5,18.027756377319943,18.0,18.0,47.0,38.0,38.11823710509184,{},{}
3,3,28,0,0.100435219283562,3.1622776601683795,102.12247548899312,13.038404810405298,18.027756377319943,26.0768096208106,28.0713376952364,20.223748416156685,54.3323108288245,36.345563690772494,34.5,28.0,33.0,10.5,23.5,3.5,2.5,17.11724276862369,17.0,17.0,47.0,38.0,38.11823710509184,{},{}
4,4,28,0,0.133913625711416,4.123105625617661,101.07917688624102,12.041594578792296,18.027756377319943,26.0768096208106,29.068883707497267,21.095023109728988,55.22680508593631,37.21558813185679,35.0,29.0,33.0,10.0,24.0,4.0,2.0,17.029386365926403,17.0,17.5,47.0,39.0,39.11521443121589,{},{}
5,5,28,0,0.1673920321392699,3.1622776601683795,101.1236866416568,13.038404810405298,18.027756377319943,26.019223662515376,28.0178514522438,20.223748416156685,54.3323108288245,36.345563690772494,34.5,28.0,33.0,10.5,23.5,3.5,1.5,17.029386365926403,17.0,17.5,47.0,38.0,38.11823710509184,{},{}
6,6,28,0,0.2008704385671239,2.8284271247461903,102.07840124139877,13.0,18.0,26.019223662515376,28.0178514522438,21.213203435596427,54.230987451824994,36.345563690772494,35.0,29.0,33.0,10.0,23.0,3.0,2.0,17.11724276862369,17.0,17.0,47.0,38.0,38.11823710509184,{},{}
7,7,28,0,0.2343488449949779,4.123105625617661,101.07917688624102,13.038404810405298,17.029386365926403,26.019223662515376,28.0178514522438,20.09975124224178,54.230987451824994,37.21558813185679,35.0,28.0,32.0,10.0,24.0,4.0,2.0,17.029386365926403,16.0,16.5,48.0,39.0,38.11823710509184,{},{}
8,8,28,0,0.267827251422832,3.1622776601683795,102.07840124139877,12.041594578792296,18.027756377319943,26.0768096208106,29.068883707497267,21.095023109728988,54.230987451824994,36.22154055254967,34.5,28.0,32.0,9.0,24.0,4.0,3.0,17.029386365926403,17.0,17.5,47.0,38.0,39.11521443121589,{},{}
9,9,28,0,0.3013056578506859,3.1622776601683795,101.07917688624102,13.038404810405298,18.027756377319943,27.073972741361768,29.017236257093817,21.095023109728988,55.22680508593631,37.21558813185679,35.5,28.0,32.0,9.0,25.0,4.0,3.0,17.029386365926403,16.0,16.5,47.0,38.0,37.12142238654117,{},{}
