video_id,frame_seq,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
73,0,0.0,0:00:00,0,"(1357.4413247328303, 394.15789174253575)","(1357.4413247328303, 444.14864874402804)","(1361.286767579099, 492.2166843223861)","(1370.9003746947706, 542.2074413238785)","(1386.2821460798452, 592.1981983253708)","(1409.3548031574571, 638.3435124805944)","(1440.1183459276062, 680.6433837895495)","(1476.6500529671582, 717.1750908291016)","(1522.795367122382, 726.7886979447732)","(1578.5542883932771, 721.0205336753702)","(1628.5450453947697, 688.3342694820868)","(1672.7676381268589, 649.8798410194004)","(1713.1447880126798, 603.7345268641767)","(1738.1401665134258, 553.7437698626843)","(1751.5992164753661, 499.90757001492335)","(1757.367380744769, 442.22592732089373)","(1757.367380744769, 386.4670060499984)","(1367.054931848502, 373.0079560880582)","(1380.5139818104421, 346.0898561641777)","(1409.3548031574571, 336.47624904850613)","(1442.0410673507404, 342.24441331790905)","(1472.8046101208895, 351.8580204335807)","(1538.1771385074564, 348.012577587312)","(1578.5542883932771, 332.63080620223747)","(1618.931438279098, 328.78536335596885)","(1659.3085881649188, 344.1671347410434)","(1688.1494095119335, 369.16251324178955)","(1505.490874314173, 394.15789174253575)","(1501.6454314679045, 430.68959878208784)","(1497.7999886216357, 467.22130582163993)","(1493.954545775367, 505.6757342843263)","(1465.1137244283523, 519.1347842462666)","(1482.4182172365613, 528.7483913619382)","(1501.6454314679045, 538.3619984776097)","(1524.7180885455164, 528.7483913619382)","(1547.790745623128, 521.0575056694009)","(1403.586638888054, 399.92605601193867)","(1420.8911316962628, 394.15789174253575)","(1443.9637887738747, 394.15789174253575)","(1467.0364458514866, 403.77149885820734)","(1443.9637887738747, 407.61694170447595)","(1420.8911316962628, 409.5396631276103)","(1568.9406812776056, 401.84877743507303)","(1590.090616932083, 390.3124488962671)","(1613.163274009695, 388.3897274731328)","(1638.1586525104412, 394.15789174253575)","(1615.0859954328293, 403.77149885820734)","(1592.0133383552175, 405.69422028134164)","(1443.9637887738747, 578.7391483634306)","(1463.191003005218, 572.9709840940276)","(1482.4182172365613, 571.0482626708932)","(1505.490874314173, 580.6618697865648)","(1530.4862528149192, 572.9709840940276)","(1563.1725170082027, 576.8164269402962)","(1599.7042240477547, 580.6618697865648)","(1567.0179598544712, 607.5799697104453)","(1536.254417084322, 617.1935768261169)","(1509.3363171604417, 619.1162982492513)","(1484.3409386596954, 615.2708554029826)","(1463.191003005218, 601.8118054410423)","(1455.5001173126807, 578.7391483634306)","(1484.3409386596954, 586.4300340559678)","(1507.4135957373073, 590.2754769022364)","(1532.4089742380536, 588.3527554791021)","(1586.2451740858146, 582.5845912096992)","(1534.331695661188, 590.2754769022364)","(1507.4135957373073, 592.1981983253708)","(1484.3409386596954, 588.3527554791021)"
73,1,0.0333666666666666,0:00:00.033367,0,"(1369.9843659177561, 396.11677716944996)","(1368.052088955954, 446.355978176307)","(1371.9166428795584, 496.5951791831641)","(1377.7134737649649, 544.902103228219)","(1391.2394124975804, 595.1413042350761)","(1416.3590130010089, 641.5159513183287)","(1445.3431674280419, 684.026044477977)","(1478.191875778679, 722.6715837140209)","(1524.5665228619318, 734.265245484834)","(1580.6025547541954, 728.4684145994274)","(1630.8417557610526, 699.4842601723946)","(1677.216402844305, 662.7709978981528)","(1717.7942190421513, 614.464073853098)","(1744.846096507382, 564.2248728462409)","(1758.3720352399973, 508.18884095397726)","(1766.101143087206, 452.15280906171364)","(1769.9656970108106, 392.2522232458456)","(1375.7811968031629, 372.92945362782365)","(1387.3748585739759, 347.8098531243951)","(1416.3590130010089, 338.1484683153841)","(1449.2077213516461, 342.0130222389885)","(1480.1241527404813, 355.53896097160384)","(1545.8215694417559, 349.7421300861973)","(1586.399385639602, 336.2161913535819)","(1628.9094787992503, 330.41936046817534)","(1669.4872949970963, 345.8775761625929)","(1698.4714494241293, 370.9971766660214)","(1512.9728610911186, 398.04905413125215)","(1509.1083071675143, 434.76231640549383)","(1503.3114762821076, 471.4755786797356)","(1499.4469223585033, 508.18884095397726)","(1470.4627679314704, 521.7147796865926)","(1487.85326058769, 533.3084414574058)","(1507.176030205712, 541.0375493046146)","(1532.2956307091406, 533.3084414574058)","(1553.5506772889646, 525.5793336101971)","(1410.5621821156024, 401.9136080548565)","(1427.952674771822, 394.1845002076478)","(1451.1399983134484, 394.1845002076478)","(1474.3273218550746, 405.77816197846096)","(1451.1399983134484, 409.64271590206533)","(1427.952674771822, 409.64271590206533)","(1576.738000830591, 403.8458850166587)","(1597.993047410415, 392.2522232458456)","(1623.1126479138438, 392.2522232458456)","(1648.2322484172723, 398.04905413125215)","(1625.0449248756458, 405.77816197846096)","(1599.9253243722173, 407.71043894026315)","(1451.1399983134484, 581.6153655024607)","(1468.530490969668, 575.8185346170541)","(1489.7855375494923, 573.8862576552519)","(1512.9728610911186, 581.6153655024607)","(1538.092461594547, 575.8185346170541)","(1572.8734469069866, 577.7508115788563)","(1611.5189861430306, 583.5476424642628)","(1576.738000830591, 612.5317968912958)","(1541.9570155181516, 624.1254586621089)","(1514.9051380529208, 626.0577356239112)","(1489.7855375494923, 620.2609047385046)","(1470.4627679314704, 604.8026890440871)","(1460.8013831224594, 583.5476424642628)","(1489.7855375494923, 589.3444733496694)","(1512.9728610911186, 595.1413042350761)","(1540.0247385563493, 591.2767503114717)","(1597.993047410415, 585.4799194260651)","(1540.0247385563493, 595.1413042350761)","(1514.9051380529208, 599.0058581586804)","(1489.7855375494923, 593.2090272732738)"
73,2,0.0667333333333332,0:00:00.066733,0,"(1326.356073043652, 383.00182479069895)","(1328.242781540158, 433.9429541963584)","(1335.7896155261815, 482.997375105512)","(1345.2231580087112, 532.0517960146656)","(1360.3168259807583, 581.106216923819)","(1382.9573279388292, 626.3872208399608)","(1413.1446638829236, 669.7815162595966)","(1447.10541682003, 705.6289776932089)","(1492.3864207361717, 715.0625201757384)","(1543.3275501418311, 711.2891031827266)","(1592.3819710509847, 681.1017672386321)","(1633.8895579741147, 643.367597308514)","(1675.3971448972447, 599.9733018888782)","(1703.6977723448333, 550.9188809797246)","(1718.7914403168804, 496.20433458105333)","(1726.3382743029042, 441.48978818238203)","(1726.3382743029042, 386.7752417837108)","(1343.3364495122053, 366.0214483221458)","(1356.5434089877465, 339.6075293710631)","(1382.9573279388292, 330.1739868885336)","(1415.0313723794295, 335.8341123780513)","(1445.2187083235242, 347.1543633570867)","(1511.2535057012308, 343.38094636407493)","(1548.987675631349, 328.28727839202764)","(1590.4952625544788, 322.6271529025099)","(1628.229432484597, 335.8341123780513)","(1656.5300599321856, 360.36132283262805)","(1479.1794612606304, 388.6619502802167)","(1473.5193357711128, 424.50941171382885)","(1467.8592102815949, 462.243581643947)","(1464.085793288583, 498.0910430775592)","(1435.7851658409945, 509.41129405659467)","(1452.7655423095478, 520.7315450356301)","(1471.6326272746069, 528.2783790216537)","(1496.1598377291837, 520.7315450356301)","(1518.8003396872543, 513.1847110496064)","(1379.1839109458174, 390.54865877672256)","(1396.1642874143706, 384.88853328720484)","(1418.8047893724413, 386.7752417837108)","(1439.5585828340063, 396.2087842662403)","(1418.8047893724413, 399.9822012592521)","(1396.1642874143706, 399.9822012592521)","(1543.3275501418311, 394.3220757697344)","(1560.3079266103844, 384.88853328720484)","(1582.9484285684553, 383.00182479069895)","(1605.5889305265262, 388.6619502802167)","(1586.721845561467, 398.0954927627462)","(1564.0813436033961, 398.0954927627462)","(1416.9180808759354, 566.0125489517718)","(1437.6718743375004, 562.23913195876)","(1458.4256677990654, 562.23913195876)","(1479.1794612606304, 569.7859659447837)","(1501.8199632187013, 564.1258404552659)","(1535.7807161558076, 566.0125489517718)","(1569.7414690929138, 569.7859659447837)","(1537.6674246523135, 598.0865933923723)","(1505.593380211713, 607.5201358749018)","(1479.1794612606304, 607.5201358749018)","(1458.4256677990654, 603.7467188818899)","(1437.6718743375004, 588.6530509098427)","(1426.351623358465, 567.8992574482777)","(1458.4256677990654, 577.3327999308073)","(1479.1794612606304, 581.106216923819)","(1503.7066717152072, 579.2195084273131)","(1558.4212181138785, 571.6726744412896)","(1503.7066717152072, 581.106216923819)","(1479.1794612606304, 582.992925420325)","(1458.4256677990654, 579.2195084273131)"
73,3,0.1000999999999998,0:00:00.100100,0,"(1344.7009219759059, 388.55380748312297)","(1346.605597502784, 438.07537118195233)","(1350.4149485565401, 489.50161040765977)","(1358.0336506640522, 539.0231741064891)","(1373.2710548790767, 590.4494133321966)","(1398.0318367284915, 634.2569504503919)","(1428.5066451585403, 676.1598120417091)","(1466.6001556961014, 712.348647052392)","(1514.2170438680528, 718.0626736330262)","(1567.5479586206382, 712.348647052392)","(1613.2601712657115, 679.9691630954652)","(1658.9723839107846, 643.7803280847821)","(1695.1612189214677, 599.9727909665869)","(1721.8266762977605, 550.4512272677575)","(1735.1594049859068, 499.02498804205004)","(1740.873431566541, 441.88472223570847)","(1744.682782620297, 384.74445642936683)","(1352.3196240834181, 371.4117277412205)","(1365.6523527715644, 344.74627036492774)","(1396.1271612016133, 335.22289273053747)","(1428.5066451585403, 339.03224378429354)","(1458.9814535885891, 350.4602969455619)","(1525.645097029321, 346.65094589180575)","(1565.6432830937601, 333.3182172036594)","(1607.5461446850773, 327.6041906230252)","(1647.5443307495163, 342.8415948380497)","(1676.1144636526872, 367.60237668746436)","(1493.265613072394, 390.458483010001)","(1489.456262018638, 428.55199354756206)","(1483.7422354380037, 464.7408285582451)","(1479.9328843842477, 502.8343390958062)","(1451.3627514810769, 516.1670677839526)","(1468.5048312229794, 527.5951209452209)","(1487.55158649176, 535.2138230527331)","(1510.4076928142965, 527.5951209452209)","(1533.263799136833, 518.0717433108306)","(1390.4131346209792, 398.07718511751324)","(1407.5552143628818, 390.458483010001)","(1430.4113206854183, 390.458483010001)","(1453.267427007955, 401.8865361712693)","(1430.4113206854183, 405.69588722502544)","(1407.5552143628818, 405.69588722502544)","(1556.1199054593699, 398.07718511751324)","(1575.1666607281504, 388.55380748312297)","(1599.927442577565, 388.55380748312297)","(1622.7835489001018, 394.2678340637571)","(1601.8321181044432, 401.8865361712693)","(1578.9760117819064, 403.7912116981474)","(1434.2206717391743, 575.2120091171722)","(1453.267427007955, 571.4026580634161)","(1472.3141822767354, 569.4979825365381)","(1495.1702885992722, 575.2120091171722)","(1516.1217193949308, 569.4979825365381)","(1548.5012033518576, 571.4026580634161)","(1586.5947138894187, 575.2120091171722)","(1554.2152299324919, 599.9727909665869)","(1523.740421502443, 609.4961686009772)","(1498.9796396530282, 611.4008441278552)","(1476.1235333304917, 607.5914930740992)","(1455.172102534833, 596.1634399128308)","(1443.7440493735646, 577.1166846440502)","(1472.3141822767354, 580.9260356978064)","(1495.1702885992722, 584.7353867515625)","(1518.0263949218088, 580.9260356978064)","(1575.1666607281504, 577.1166846440502)","(1519.9310704486868, 586.6400622784405)","(1497.0749641261502, 588.5447378053186)","(1476.1235333304917, 584.7353867515625)"
73,4,0.1334666666666664,0:00:00.133467,0,"(1359.5996718771316, 392.30315850485835)","(1359.5996718771316, 442.3025806672423)","(1363.4457812742382, 492.3020028296262)","(1371.138000068451, 544.2244796905634)","(1386.522437656877, 592.300847154394)","(1409.5990940395156, 638.4541599196715)","(1440.3679692163673, 682.6844179863957)","(1476.9060084888786, 719.2224572589071)","(1523.059321254156, 726.9146760531199)","(1578.8279075121995, 723.0685666560134)","(1626.9042749760304, 692.2996914791619)","(1673.0575877413078, 653.8385975080973)","(1709.595627013819, 607.6852847428198)","(1736.5183927935643, 557.6858625804359)","(1749.9797756834369, 505.7633857194988)","(1755.7489397790966, 448.071744762902)","(1759.595049176203, 390.38010380630516)","(1367.2918906713446, 376.91872091643256)","(1378.830218862664, 349.99595513668737)","(1409.5990940395156, 338.457626945368)","(1442.2910239149205, 342.30373634247445)","(1476.9060084888786, 353.8420645337938)","(1540.3668135411351, 349.99595513668737)","(1580.750962210753, 336.5345722468148)","(1623.0581655789238, 330.7654081511551)","(1663.4423142485416, 346.14984573958094)","(1692.28813472684, 373.0726115193261)","(1507.6748836657302, 396.14926790196483)","(1503.8287742686239, 432.68730717447613)","(1499.9826648715173, 469.2253464469875)","(1496.136555474411, 507.68644041805203)","(1465.3676802975592, 521.1478233079246)","(1482.6751725845384, 530.7630968006907)","(1501.9057195700705, 540.3783702934569)","(1526.9054306512626, 532.6861514992439)","(1549.9820870339013, 523.0708780064779)","(1403.8299299438559, 401.9184319976245)","(1421.137422230835, 394.2262132034116)","(1444.2140786134737, 394.2262132034116)","(1467.2907349961124, 405.76454139473094)","(1444.2140786134737, 409.61065079183743)","(1421.137422230835, 411.5337054903907)","(1571.1356887179868, 403.84148669617775)","(1592.2892904020723, 392.30315850485835)","(1615.365946784711, 392.30315850485835)","(1640.365657865903, 398.0723226005181)","(1619.2120561818174, 407.6875960932842)","(1594.2123451006255, 407.6875960932842)","(1446.137133312027, 576.9164095659683)","(1469.2137896946656, 576.9164095659683)","(1488.444336680198, 574.993354867415)","(1509.5979383642834, 580.7625189630746)","(1532.6745947469221, 576.9164095659683)","(1565.366524622327, 578.8394642645214)","(1603.8276185933917, 580.7625189630746)","(1569.2126340194334, 605.7622300442666)","(1536.5207041440287, 613.4544488384795)","(1513.4440477613898, 615.3775035370328)","(1490.367391378751, 611.5313941399263)","(1469.2137896946656, 599.993065948607)","(1459.5985162018994, 580.7625189630746)","(1488.444336680198, 586.5316830587343)","(1511.5209930628366, 592.300847154394)","(1534.5976494454753, 588.4547377572876)","(1590.366235703519, 582.6855736616279)","(1534.5976494454753, 590.3777924558408)","(1511.5209930628366, 594.2239018529473)","(1490.367391378751, 588.4547377572876)"
73,5,0.166833333333333,0:00:00.166833,0,"(1359.4739895795392, 396.11264760026177)","(1359.4739895795392, 448.03032471291743)","(1363.319743439736, 498.02512489547473)","(1372.9341280902277, 549.9428020081305)","(1390.2400204611129, 598.0147252605893)","(1415.2374205523915, 644.16377158295)","(1444.080574503867, 688.3899409752122)","(1478.6923592456374, 723.0017257169826)","(1526.7642824980962, 732.6161103674744)","(1578.681959610752, 724.924602647081)","(1624.8310059331127, 694.1585717655073)","(1669.0571753253748, 653.7781562334418)","(1707.514713927342, 609.5519868411795)","(1734.434990948719, 559.5571866586222)","(1747.8951294594076, 505.7166326158682)","(1755.5866371798008, 448.03032471291743)","(1759.4323910399976, 390.3440168099667)","(1367.1654972999327, 378.80675522937656)","(1378.7027588805227, 349.96360127790115)","(1409.4687897620965, 340.34921662740936)","(1444.080574503867, 344.1949704876061)","(1476.769482315539, 355.73223206819625)","(1540.224421008785, 351.8864782079995)","(1580.6048365408503, 336.5034627672127)","(1622.9081290030142, 332.65770890701594)","(1663.2885445350798, 346.11784741770447)","(1692.131698486555, 373.03812443908146)","(1509.458390127211, 396.11264760026177)","(1505.6126362670143, 434.5701862022289)","(1501.7668824068178, 469.1819709439994)","(1497.921128546621, 507.6395095459665)","(1469.0779745951456, 523.0225249867534)","(1484.4609900359324, 532.6369096372451)","(1503.689759336916, 540.3284173576386)","(1528.6871594281947, 532.6369096372451)","(1551.761682589375, 524.9454019168518)","(1403.7001589718013, 401.8812783905569)","(1422.928928272785, 394.1897706701634)","(1446.0034514339652, 394.1897706701634)","(1469.0779745951456, 405.72703225075355)","(1444.080574503867, 411.49566304104866)","(1422.928928272785, 411.49566304104866)","(1572.9133288204569, 403.8041553206552)","(1594.0649750515388, 392.26689374006503)","(1617.1394982127192, 392.26689374006503)","(1642.136898303998, 398.03552453036014)","(1619.0623751428175, 407.6499091808519)","(1595.9878519816373, 407.6499091808519)","(1447.9263283640637, 582.6317098198025)","(1471.000851525244, 578.7859559596058)","(1490.2296208262276, 576.8630790295074)","(1511.3812670573095, 582.6317098198025)","(1532.5329132883915, 576.8630790295074)","(1567.1446980301619, 580.7088328897041)","(1605.602236632129, 582.6317098198025)","(1570.9904518903586, 611.4748637712779)","(1538.3015440786864, 621.0892484217696)","(1515.2270209175063, 623.012125351868)","(1492.1524977563258, 619.1663714916713)","(1471.000851525244, 605.7062329809828)","(1459.463589944654, 584.5545867499009)","(1490.2296208262276, 590.323217540196)","(1511.3812670573095, 594.1689714003927)","(1534.4557902184897, 592.2460944702943)","(1592.1420981214405, 584.5545867499009)","(1536.3786671485882, 594.1689714003927)","(1513.3041439874078, 598.0147252605893)","(1492.1524977563258, 594.1689714003927)"
73,6,0.2001999999999996,0:00:00.200200,0,"(1367.541586024652, 403.6951857050173)","(1367.541586024652, 453.91563942908647)","(1371.4046978495803, 506.06764906561983)","(1381.0624774119015, 556.288102789689)","(1398.4464806240792, 606.5085565137581)","(1423.5567074861137, 650.9343425004347)","(1452.5300461730767, 695.3601284871112)","(1487.2980525974322, 732.059690823931)","(1535.5869504090372, 739.7859144737878)","(1587.7389600455706, 732.059690823931)","(1636.0278578571756, 701.1547962245038)","(1678.522087931388, 662.5236779752198)","(1717.1532061806718, 616.1663360760791)","(1744.1949889551706, 565.9458823520099)","(1757.71588034242, 509.9307608905482)","(1763.5105480798125, 451.98408351662226)","(1767.3736599047409, 392.10585023023214)","(1373.3362537620446, 380.51651475544696)","(1386.857145149294, 353.4747319809482)","(1417.7620397487212, 343.8169524186272)","(1450.5984902606126, 347.6800642435556)","(1483.434940772504, 361.20095563080497)","(1549.1078417962865, 355.4062878934124)","(1587.7389600455706, 341.885396506163)","(1630.2331901197829, 336.0907287687704)","(1670.795864281531, 349.6116201560198)","(1699.769202968494, 374.72184701805435)","(1516.2713912843951, 401.7636297925531)","(1512.408279459467, 438.4631921293729)","(1506.6136117220742, 475.16275446619267)","(1504.6820558096101, 513.7938727154766)","(1475.7087171226472, 529.2463200151902)","(1491.1611644223606, 538.9040995775111)","(1512.408279459467, 546.630323227368)","(1535.5869504090372, 538.9040995775111)","(1558.7656213586076, 529.2463200151902)","(1410.0358160988644, 405.6267416174815)","(1429.3513752235062, 397.90051796762475)","(1452.5300461730767, 397.90051796762475)","(1475.7087171226472, 411.42140935487413)","(1452.5300461730767, 415.28452117980254)","(1429.3513752235062, 415.28452117980254)","(1580.0127363957138, 409.4898534424099)","(1599.3282955203558, 395.96896205516055)","(1624.4385223823904, 395.96896205516055)","(1647.6171933319606, 401.7636297925531)","(1626.3700782948545, 411.42140935487413)","(1601.25985143282, 413.35296526733833)","(1452.5300461730767, 589.1245533015804)","(1473.7771612101828, 585.261441476652)","(1496.9558321597533, 583.3298855641877)","(1520.1345031093235, 587.1929973891162)","(1543.313174058894, 583.3298855641877)","(1576.1496245707854, 583.3298855641877)","(1612.8491869076051, 587.1929973891162)","(1580.0127363957138, 616.1663360760791)","(1549.1078417962865, 627.7556715508642)","(1523.997614934252, 629.6872274633284)","(1498.8873880722174, 625.8241156384)","(1475.7087171226472, 614.2347801636149)","(1462.1878257353976, 591.0561092140446)","(1496.9558321597533, 594.9192210389729)","(1520.1345031093235, 598.7823328639013)","(1545.2447299713583, 596.8507769514371)","(1601.25985143282, 589.1245533015804)","(1547.1762858838224, 600.7138887763655)","(1522.0660590217879, 604.5770006012939)","(1498.8873880722174, 600.7138887763655)"
73,7,0.2335666666666662,0:00:00.233567,0,"(1369.79258984021, 405.72135947312285)","(1369.79258984021, 455.9535277888428)","(1371.7245963138914, 506.18569610456274)","(1381.384628682299, 554.4858579466012)","(1396.8406804717515, 602.7860197886396)","(1421.9567646296114, 649.1541751569965)","(1449.004855261153, 693.5903240516719)","(1483.7809717874206, 732.2304535253027)","(1532.0811336294591, 739.9584794200288)","(1588.1093213662236, 734.1624599989842)","(1638.3414896819436, 701.318349946398)","(1680.8456321029373, 660.7462139990857)","(1719.4857615765682, 616.3100651044103)","(1744.6018457344283, 566.0778967886904)","(1758.125891050199, 511.9817155256074)","(1765.853916944925, 455.9535277888428)","(1769.717929892288, 397.9933335783967)","(1375.5886092612545, 384.4692882626259)","(1389.1126545770253, 355.48919115740284)","(1418.0927516822483, 345.8291587889952)","(1450.9368617348346, 349.69317173635824)","(1483.7809717874206, 361.28521057844745)","(1549.4691918925928, 357.4211976310844)","(1590.041327839905, 341.9651458416321)","(1632.545470260899, 338.101132894269)","(1673.1176062082113, 351.6251782100398)","(1700.1656968397529, 378.6732688415813)","(1518.5570883136884, 403.7893529994413)","(1514.6930753663253, 442.429482473072)","(1508.8970559452805, 481.06961194670276)","(1505.0330429979176, 519.7097414203336)","(1476.0529458926944, 531.3017802624228)","(1493.4410041558283, 540.9618126308304)","(1512.7610688926436, 548.6898385255566)","(1535.945146576822, 540.9618126308304)","(1559.1292242610007, 531.3017802624228)","(1416.1607452085668, 409.5853724204859)","(1433.5488034717007, 399.92534005207824)","(1454.8008746821977, 399.92534005207824)","(1477.984952366376, 413.44938536784895)","(1454.8008746821977, 417.31339831521205)","(1431.616796998019, 419.2454047888936)","(1580.3812954714974, 409.5853724204859)","(1601.6333666819944, 396.06132710471513)","(1624.8174443661728, 396.06132710471513)","(1648.0015220503512, 403.7893529994413)","(1626.7494508398545, 411.51737889416745)","(1603.5653731556758, 413.44938536784895)","(1452.868868208516, 591.1939809465504)","(1474.120939419013, 585.3979615255058)","(1497.3050171031914, 583.4659550518243)","(1520.4890947873698, 589.2619744728688)","(1543.6731724715482, 583.4659550518243)","(1578.449288997816, 583.4659550518243)","(1615.1574119977652, 585.3979615255058)","(1584.2453084188605, 616.3100651044103)","(1551.4011983662745, 629.8341104201811)","(1524.353107734733, 633.6981233675442)","(1499.2370235768728, 629.8341104201811)","(1476.0529458926944, 616.3100651044103)","(1464.4609070506053, 593.1259874202319)","(1497.3050171031914, 598.9220068412766)","(1520.4890947873698, 602.7860197886396)","(1545.60517894523, 598.9220068412766)","(1603.5653731556758, 589.2619744728688)","(1547.5371854189113, 602.7860197886396)","(1522.4211012610513, 606.6500327360027)","(1499.2370235768728, 602.7860197886396)"
73,8,0.2669333333333328,0:00:00.266933,0,"(1353.0480979316553, 398.0678986842777)","(1353.0480979316553, 447.8263860198124)","(1356.8756738805425, 497.5848733553471)","(1364.5308257783172, 547.3433606908818)","(1379.8411295738663, 599.0156360008601)","(1404.7203732416338, 644.9465473875075)","(1433.4271928582882, 690.877458774155)","(1469.7891643727176, 729.1532182630278)","(1517.6338637338085, 738.7221581352461)","(1575.047502967118, 731.0670062374714)","(1624.8059903026526, 698.5326106719295)","(1666.9093257404127, 658.3430632086131)","(1705.1850852292855, 610.498363847522)","(1731.9781168714965, 560.7398765119873)","(1745.374632692602, 507.1538132275653)","(1751.115996615933, 449.740173994256)","(1753.0297845903767, 394.24032273539035)","(1360.70324982943, 378.93001893984126)","(1374.0997656505353, 352.13698729763024)","(1404.7203732416338, 344.4818353998557)","(1437.2547688071757, 348.30941134874297)","(1471.7029523471613, 359.7921391954048)","(1534.8579555038013, 355.9645632465175)","(1573.1337149926742, 340.65425945096837)","(1615.2370504304345, 334.91289552763743)","(1655.4265978937508, 348.30941134874297)","(1684.1334175104055, 373.1886550165103)","(1504.2373479127032, 401.89547463316495)","(1500.4097719638157, 438.2574461475942)","(1494.6684080404848, 474.61941766202335)","(1490.8408320915976, 512.8951771508962)","(1462.134012474943, 528.2054809464454)","(1479.3581042449357, 537.7744208186635)","(1498.4959839893722, 545.4295727164381)","(1523.3752276571395, 537.7744208186635)","(1544.4268953760195, 528.2054809464454)","(1400.8927972927463, 405.7230505820522)","(1418.1168890627391, 396.154110709834)","(1441.0823447560629, 398.0678986842777)","(1462.134012474943, 409.5506265309395)","(1439.1685567816191, 413.3782024798268)","(1418.1168890627391, 413.3782024798268)","(1565.4785630948998, 407.6368385564959)","(1586.5302308137798, 394.24032273539035)","(1609.4956865071035, 394.24032273539035)","(1634.3749301748708, 399.9816866587213)","(1611.409474481547, 409.5506265309395)","(1588.4440187882233, 411.46441450538316)","(1435.340980832732, 585.6191201797546)","(1458.3064365260557, 579.8777562564237)","(1483.185680193823, 579.8777562564237)","(1506.1511358871467, 585.6191201797546)","(1531.0303795549141, 577.9639682819801)","(1565.4785630948998, 577.9639682819801)","(1603.7543225837726, 579.8777562564237)","(1569.306139043787, 612.4121518219656)","(1536.771743478245, 625.8086676430711)","(1509.978711836034, 627.7224556175148)","(1485.0994681682666, 623.8948796686275)","(1458.3064365260557, 610.498363847522)","(1444.90992070495, 587.5329081541983)","(1483.185680193823, 597.1018480264165)","(1506.1511358871467, 600.9294239753037)","(1531.0303795549141, 597.1018480264165)","(1590.357806762667, 583.705332205311)","(1532.9441675293576, 599.0156360008601)","(1508.0649238615904, 602.8432119497475)","(1485.0994681682666, 599.0156360008601)"
73,9,0.3002999999999994,0:00:00.300300,0,"(1345.9191413985945, 407.39278113055053)","(1345.9191413985945, 456.88910033332775)","(1349.726550568039, 506.3854195361049)","(1359.24507349165, 553.9780341541599)","(1376.3784147541498, 603.4743533569371)","(1403.0302789402606, 647.2595588055476)","(1435.393256880538, 687.2373550847138)","(1469.6599394055374, 725.3114467791578)","(1515.3488494388703, 734.8299697027687)","(1568.6525778110918, 729.1188559486021)","(1616.2451924291468, 696.7558780083248)","(1660.0303978777574, 658.6817863138808)","(1698.1044895722014, 611.0891716958258)","(1724.7563537583121, 561.5928524930487)","(1736.1785812666453, 506.3854195361049)","(1743.7933996055342, 451.17798657916114)","(1745.6971041902564, 394.06684903749516)","(1355.4376643222056, 375.0298031902732)","(1368.763596415261, 350.2816435888846)","(1397.3191651860939, 340.7631206652736)","(1429.6821431263713, 346.47423441944017)","(1460.1414164819266, 357.8964619277734)","(1530.5784861166478, 352.18534817360677)","(1568.6525778110918, 338.8594160805514)","(1608.630374090258, 333.1483023263848)","(1646.704465784702, 346.47423441944017)","(1675.260034555535, 369.3186894361066)","(1496.3118035916484, 401.681667376384)","(1492.5043944222039, 437.8520544861057)","(1488.6969852527595, 474.0224415958275)","(1484.8895760833152, 510.1928287055493)","(1456.334007312482, 525.4224653833269)","(1473.467348574982, 534.9409883069379)","(1494.408099006926, 540.6521020611045)","(1517.2525540235924, 533.0372837222156)","(1538.1933044555367, 525.4224653833269)","(1393.5117560166495, 403.58537196110615)","(1410.6450972791495, 395.9705536222174)","(1433.4895522958157, 395.9705536222174)","(1454.43030272776, 409.29648571527275)","(1431.5858477110935, 413.10389488471714)","(1410.6450972791495, 413.10389488471714)","(1559.134054887481, 405.48907654582837)","(1580.074805319425, 394.06684903749516)","(1602.9192603360914, 394.06684903749516)","(1625.7637153527578, 399.77796279166176)","(1604.8229649208135, 409.29648571527275)","(1581.9785099041474, 409.29648571527275)","(1437.2969614652602, 578.7261937555485)","(1458.2377118972042, 576.8224891708262)","(1479.1784623291485, 576.8224891708262)","(1502.022917345815, 580.6298983402706)","(1524.8673723624813, 574.918784586104)","(1561.037759472203, 576.8224891708262)","(1599.111851166647, 576.8224891708262)","(1564.8451686416474, 609.1854671111037)","(1532.48219070137, 624.4151037888812)","(1505.8303265152592, 626.3188083736035)","(1482.9858714985928, 622.511399204159)","(1460.1414164819266, 607.2817625263814)","(1448.7191889735934, 580.6298983402706)","(1481.0821669138707, 588.2447166791594)","(1502.022917345815, 592.0521258486039)","(1526.7710769472035, 588.2447166791594)","(1585.7859190735917, 580.6298983402706)","(1528.6747815319256, 599.6669441874926)","(1503.926621930537, 603.4743533569371)","(1482.9858714985928, 599.6669441874926)"
