,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,46,102,1,3.399999999999991,22.68590861783048,174.49011727109425,14.24940999758194,25.521647195059245,43.97681086039864,48.22840232448586,39.700340081203365,102.09643461994564,76.57806887915953,65.22198727626261,51.04329439011855,56.7147715445762,14.17869288614395,48.20755581288984,18.432300751987327,1.4178692886143835,17.01443146337283,18.43230075198727,18.43230075198727,53.87903296734743,49.62542510150422,48.22840232448598,{}
1,46,103,0,3.433333333333324,19.938734441014294,175.10003987486644,14.205760094145944,25.727725766495027,44.12941118546627,47.0723246290185,42.82983661489502,102.63600224237544,76.92127231184674,66.76707244248621,49.72016032951103,61.084768404827855,12.78518408473144,46.87900831068168,17.046912112975065,1.1368683772161605e-13,17.04691211297518,18.4674881223898,17.757200117682487,58.24361638599862,48.299584320096415,48.38307545297427,{}
2,46,104,0,3.466666666666657,19.51599665534983,178.52084130835948,15.358101634403948,26.56464730130733,44.68973533852086,48.84444753356734,41.92176542589762,103.35316082927572,76.79050817201966,66.74194508484396,51.44691600290054,65.35148789557633,16.685486271210948,44.49463005656276,12.514114703408382,1.3904571892675222,15.358101634403935,15.358101634403935,15.295029081943426,69.52285946337912,48.66600162436544,53.12929460261466,{}
3,46,105,0,3.4999999999999907,12.784960567387545,167.60078086580168,15.318728078065206,26.986400594062363,43.55143925549309,46.07927352664358,38.69096594947291,93.73431863658313,66.74854628903762,59.79110282761843,43.25313821572399,61.06325395161031,13.993662363910744,40.70883596774013,8.905057867943128,1.2721511239918757,15.476386379789204,16.732535594863375,15.9018890498985,68.69616069556164,40.70883596774024,51.45532855788551,{}
4,46,106,0,3.533333333333324,16.745345310110977,164.09533768483487,14.359015142033838,25.81429861190257,41.41773228781353,42.69242124905249,38.870254469743706,95.73921128456278,69.9329737101321,61.004694500319374,44.950827526551166,62.9311585371716,15.411712294817503,41.09789945284672,10.274474863211708,0.0,15.624297679108777,16.89245219425628,16.053866973768322,69.35270532667886,41.09789945284675,50.67735658276894,{}
5,46,107,0,3.566666666666657,16.628770006208608,174.38258429655428,16.628770006208534,26.539940445971567,45.84643070999792,48.5385515359182,41.57192501552133,101.35183979359054,74.82946502793847,65.61007077970515,46.47380013562452,73.81132962716839,19.13627064408076,39.6394177627385,6.834382372885898,1.366876474577225,16.62877000620855,19.57069277859825,18.452832406792083,75.17820610174556,41.006294237315785,51.47156631379255,{}
6,46,108,0,3.5999999999999903,18.780344117677693,177.93125383339418,17.370461294569466,27.723698632238293,46.24536784253024,50.70351147044188,44.63009137415288,108.4503014744922,80.77100437538434,70.67823458488965,51.40235242537426,79.95921488391559,21.417646843906027,41.40745056488481,7.1392156146353045,2.8556862458541445,15.963771420352534,18.78034411767764,17.84803903658826,81.38705800684266,44.26313681073896,54.37064627490326,{}
7,46,109,0,3.633333333333324,17.1573187281024,170.4216373352926,15.767889506031048,26.00506957057373,45.67791852601428,50.08135893341744,45.67791852601428,104.57332793519667,78.59941019664198,69.10582268249442,52.181947739842656,81.79872888948313,21.86000513425841,35.96323425313483,3.5258072797190607,4.936130191606708,13.002534785286866,15.189642623585572,13.39806766293259,76.15743724193254,35.258072797191005,50.96712660949776,{}
8,46,110,0,3.6666666666666567,21.355469113082435,173.0731628884925,13.01070523085891,24.64570776001162,45.94564021313434,50.112828721739206,49.47289403925961,108.17633620490216,83.6907691006053,72.67726973855048,55.03715572433924,83.26133814707731,19.75692769591666,38.10264627069637,7.056045605684517,4.233627363410733,10.273757478631666,12.622238101319406,10.584068408526718,74.79408342025584,31.04660066501185,52.72712406605989,{}
9,46,111,0,3.69999999999999,18.69136230189101,170.07875193620598,14.492208504380407,23.133473176086312,46.026255946786186,48.83631124264156,48.50436985117715,104.70750830466572,81.60997216998815,71.76443701776918,55.42204046916822,83.84359968412627,21.31616941121854,34.105871057949685,5.684311842991633,5.684311842991633,8.987686177261459,11.4570967999761,9.94754572523533,73.89605395889095,31.263715136453868,48.25391532107529,{}
10,46,112,0,3.733333333333323,16.029881904047134,164.532506998271,16.029881904047134,26.163595917169022,45.020858655844265,49.50093976630147,44.81491718068619,103.01116917047132,76.84986860694895,68.103420656612,53.048980300939775,81.72410478793427,22.940099589595548,34.410149384393435,1.433756224349736,5.73502489739883,9.067870556777011,10.919162093767602,10.036293570448038,73.12156744183596,34.410149384393435,48.36669892147353,{}
11,46,113,0,3.766666666666656,16.38495562348539,165.1676547318649,14.442230769821848,24.80742719018288,45.124463431083775,48.200312569329256,46.54374638254798,102.06130856697456,77.25427384565693,68.26014444644665,53.17105988460054,83.34922900829275,22.27436292462994,32.33375263252742,2.155583508835207,6.466750526505393,8.741268398980864,11.585913230807224,10.059389707897424,74.72689497295212,35.92639181391928,47.40105862275684,{}
